cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4169,0.160841,0.039049,0.149676,0.006281,0.527649,0.431593,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2550,0.09838,0.042197,0.151802,0.004151,0.236843,0.430773,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1604,0.061883,0.066378,0.219228,0.004108,-0.006827,0.313015,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1588,0.061265,0.066224,0.18687,0.004057,0.579534,0.202417,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,3404,0.131327,0.025718,0.125527,0.003377,0.338763,0.476376,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
10,1767,0.068171,0.046249,0.181742,0.003153,0.246123,0.386729,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1410,0.054398,0.055813,0.15119,0.003036,0.366418,0.395823,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,680,0.026235,0.087191,0.180564,0.002287,-0.283088,0.393692,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,525,0.020255,0.105155,0.240376,0.00213,0.347048,0.237639,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,866,0.03341,0.054506,0.169478,0.001821,0.383487,0.522069,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
6,557,0.021489,0.081007,0.215245,0.001741,0.382944,0.23457,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
15,526,0.020293,0.057035,0.158862,0.001157,0.561977,0.195187,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
29,205,0.007909,0.14312,0.222976,0.001132,0.709024,0.168939,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
9,289,0.01115,0.07379,0.142945,0.000823,-0.020415,0.769149,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
37,413,0.015934,0.05067,0.177149,0.000807,0.421065,0.300632,competitive_jab; congressional_hearing; crisis_management; criticism; election_aftermath
33,153,0.005903,0.114625,0.256687,0.000677,0.529085,0.460627,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,304,0.011728,0.05716,0.187147,0.00067,-0.241118,0.429029,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
38,91,0.003511,0.190927,0.237448,0.00067,0.471429,0.345786,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
55,96,0.003704,0.178715,0.242024,0.000662,0.244792,0.418547,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
22,280,0.010802,0.052358,0.170314,0.000566,0.495357,0.275577,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
0,107,0.004128,0.113033,0.184808,0.000467,0.769626,0.162308,business_growth; cloud_services_growth; company_growth; customer_growth; expansion_and_growth
47,104,0.004012,0.111169,0.182435,0.000446,0.251923,0.326102,executive_expectations_and_valuation; industry_valuation; market_valuation; stock_valuation; undervaluation
48,330,0.012731,0.031754,0.151272,0.000404,0.437576,0.255687,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
23,76,0.002932,0.136897,0.177974,0.000401,0.394737,0.426088,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
25,31,0.001196,0.330533,0.314512,0.000395,-0.535484,0.328779,consumer_spending_decrease; economic_downturn; industry_slowdown; market_decline; market_plunge
42,99,0.003819,0.1035,0.211879,0.000395,-0.149495,0.522692,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
50,1613,0.06223,0.006161,0.061065,0.000383,0.878425,0.092861,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
16,90,0.003472,0.109455,0.271825,0.00038,0.433333,0.354338,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; construction_spending_increase
24,96,0.003704,0.099635,0.217007,0.000369,0.128125,0.332824,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
36,28,0.00108,0.303776,0.293156,0.000328,0.285714,0.447784,asset_divestiture; asset_sale; divestment; divesture; equity_raising
14,38,0.001466,0.185623,0.234293,0.000272,0.268421,0.449623,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
