cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.383005,0.104419,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,32,29,15.263158,0.320314,0.312517,-0.5375,0.32476,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
45,10,5,2.631579,0.303497,0.321899,0.18,0.709648,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
36,29,23,12.105263,0.287059,0.284488,0.334483,0.420407,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
49,17,14,7.368421,0.284003,0.267372,-0.458824,0.42573,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
26,13,10,5.263158,0.270559,0.252015,0.015385,0.427598,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
5,14,12,6.315789,0.261172,0.218882,0.157143,0.553836,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
21,13,11,5.789474,0.256253,0.270589,-0.269231,0.528255,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
43,18,11,5.789474,0.247782,0.148236,0.505556,0.490433,economic_stimulus; government_incentive; government_incentives; government_initiative; government_subsidy
8,10,4,2.105263,0.21325,0.270745,-0.21,0.53563,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; workforce_reduction
13,30,14,7.368421,0.200111,0.262729,-0.49,0.43,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; lawsuit
55,91,39,20.526316,0.195848,0.253265,0.221978,0.409718,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
14,37,23,12.105263,0.189093,0.236257,0.318919,0.4555,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
57,27,24,12.631579,0.180161,0.209641,0.462963,0.345498,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
31,21,18,9.473684,0.17941,0.229189,0.433333,0.534819,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
28,37,22,11.578947,0.176441,0.297098,0.581081,0.291165,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
38,103,45,23.684211,0.16772,0.2331,0.503883,0.304233,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
20,35,31,16.315789,0.166666,0.140811,0.582857,0.25353,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
7,12,12,6.315789,0.158547,0.115524,0.475,0.356195,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
56,4,1,0.526316,0.155301,0.056707,0.65,0.15,banking_sector_stability; banking_system_support
29,183,69,36.315789,0.153724,0.2287,0.723497,0.167983,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
12,6,6,3.157895,0.153114,0.085139,0.433333,0.518545,climate_risk_disclosure; green_bond_issuance; renewable_energy_initiative; sustainability_efforts; sustainability_initiative
19,20,15,7.894737,0.150173,0.223008,0.685,0.203162,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
23,74,46,24.210526,0.137316,0.182038,0.382432,0.425015,businessSuspension; business_delegation; business_failure; business_model; business_model_description
3,24,15,7.894737,0.13002,0.122146,0.583333,0.410961,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
11,12,10,5.263158,0.127045,0.143638,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
18,15,12,6.315789,0.124663,0.123233,0.453333,0.442518,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; custom_chip_development
30,12,7,3.684211,0.123968,0.100793,0.325,0.635249,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
0,100,55,28.947368,0.117579,0.191298,0.7635,0.170419,business_growth; cloud_services_growth; customer_growth; growth_acceleration; growth_and_dividend
27,39,8,4.210526,0.115309,0.241983,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
33,155,43,22.631579,0.11371,0.252715,0.540968,0.451538,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
47,107,39,20.526316,0.110894,0.180747,0.274766,0.330135,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
16,91,18,9.473684,0.10885,0.269996,0.435165,0.352814,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; capital_return_plan
42,99,34,17.894737,0.103013,0.211298,-0.152525,0.518027,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
24,95,22,11.578947,0.098419,0.217329,0.130526,0.320878,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
1,574,89,46.842105,0.096343,0.231271,0.336411,0.232353,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
46,68,21,11.052632,0.08992,0.227911,0.601471,0.347043,profit_margin_increase; profitability_outlook; record_revenue_increase; reduced_profit_forecast; revenue_forecast
51,675,88,46.315789,0.08597,0.179849,-0.277926,0.39796,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,533,68,35.789474,0.083695,0.218833,0.384803,0.232802,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
9,284,86,45.263158,0.074191,0.144764,-0.030458,0.768273,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
58,32,11,5.789474,0.067215,0.186086,0.440625,0.378202,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; report_release
2,1577,121,63.684211,0.06663,0.186881,0.580723,0.203915,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
59,1609,94,49.473684,0.066185,0.218476,-0.005749,0.313632,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
40,307,42,22.105263,0.05809,0.188672,-0.234202,0.438501,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
15,524,72,37.894737,0.057006,0.159357,0.559542,0.20454,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
32,873,108,56.842105,0.055332,0.168857,0.385223,0.520286,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
17,1483,153,80.526316,0.053844,0.14829,0.370223,0.388817,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
22,279,33,17.368421,0.052329,0.17065,0.499283,0.266531,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
37,415,54,28.421053,0.05093,0.176615,0.42241,0.300608,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1762,83,43.684211,0.045988,0.181762,0.24546,0.386645,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2531,123,64.736842,0.042531,0.152616,0.232793,0.429456,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
53,4200,153,80.526316,0.038861,0.149218,0.530588,0.42718,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
