cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.38304,0.104851,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,27,25,13.157895,0.355576,0.327395,-0.522222,0.347833,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,15,12,6.315789,0.311266,0.274005,-0.453333,0.452941,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
5,13,12,6.315789,0.286731,0.229702,0.207692,0.54273,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
21,11,9,4.736842,0.285971,0.286622,-0.336364,0.429106,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
36,22,16,8.421053,0.264518,0.273127,0.422727,0.377711,asset_sale; divestment; divesture; equity_raising; institutional_ownership_change
43,18,9,4.736842,0.258937,0.143162,0.411111,0.566558,government_incentives; government_initiative; government_subsidy; legislation_passage; legislative_support
55,49,31,16.315789,0.255498,0.227883,0.238776,0.504598,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
13,14,10,5.263158,0.228477,0.196563,-0.228571,0.487601,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; human_rights_hearing; intellectual_property_dispute
45,8,4,2.105263,0.217262,0.338999,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
14,32,21,11.052632,0.21258,0.24919,0.259375,0.458843,acquisition_rumor; company_breakup; company_controversy; divestiture; merger_acquisition
8,11,5,2.631579,0.203616,0.261322,-0.118182,0.587473,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
57,24,22,11.578947,0.194005,0.220428,0.470833,0.287922,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
38,86,42,22.105263,0.186649,0.240124,0.488372,0.295772,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
26,10,10,5.263158,0.184459,0.280371,0.1,0.417133,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
31,20,16,8.421053,0.181328,0.2383,0.475,0.477363,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
56,3,1,0.526316,0.179336,0.03477,0.6,0.141421,banking_sector_stability; banking_system_support
28,40,25,13.157895,0.167952,0.286401,0.6,0.288097,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
19,17,12,6.315789,0.164718,0.239952,0.664706,0.21404,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
20,32,28,14.736842,0.1563,0.128304,0.578125,0.261885,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
39,10,9,4.736842,0.154357,0.282724,0.17,0.629365,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
29,182,71,37.368421,0.143603,0.224996,0.723901,0.173736,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
23,72,44,23.157895,0.138407,0.185055,0.386111,0.403562,businessSuspension; business_delegation; business_model; business_model_analysis; business_model_description
12,7,6,3.157895,0.1382,0.080632,0.485714,0.496929,climate_risk_disclosure; green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; sustainability_efforts
7,12,12,6.315789,0.137318,0.100668,0.491667,0.370716,automation_adoption; digital_innovation; digital_transformation; disruption_and_innovation; menu_innovation
