cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4038,0.184064,0.035284,0.143766,0.006494,0.551008,0.399944,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1234,0.056249,0.080742,0.237723,0.004542,0.047609,0.335145,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
34,2502,0.114049,0.037907,0.146811,0.004323,0.233913,0.428522,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
2,1225,0.055839,0.076179,0.194009,0.004254,0.667265,0.160655,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,2137,0.097411,0.037151,0.149692,0.003619,0.092981,0.43323,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
17,1438,0.065548,0.052282,0.145606,0.003427,0.38306,0.395454,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
10,1587,0.07234,0.046244,0.182601,0.003345,0.285192,0.376601,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
51,669,0.030495,0.082294,0.170458,0.00251,-0.286248,0.393925,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,565,0.025754,0.089328,0.222617,0.002301,0.338761,0.230126,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,648,0.029538,0.059662,0.174645,0.001762,0.633488,0.244139,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation
6,495,0.022564,0.077841,0.206586,0.001756,0.349293,0.196213,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
15,516,0.023521,0.054942,0.157714,0.001292,0.562791,0.195519,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
29,182,0.008296,0.143603,0.224996,0.001191,0.723901,0.173736,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
37,409,0.018643,0.048184,0.173992,0.000898,0.423961,0.295629,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
9,159,0.007248,0.121453,0.157776,0.00088,0.561006,0.492064,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,149,0.006792,0.115546,0.25887,0.000785,0.535235,0.458971,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
38,86,0.00392,0.186649,0.240124,0.000732,0.488372,0.295772,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
40,297,0.013538,0.053637,0.18569,0.000726,-0.259933,0.418162,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
22,277,0.012626,0.051684,0.171071,0.000653,0.496029,0.266042,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
0,92,0.004194,0.136275,0.192697,0.000571,0.759783,0.179407,business_growth; cloud_services_growth; customer_growth; expansion_and_growth; growth_acceleration
55,49,0.002234,0.255498,0.227883,0.000571,0.238776,0.504598,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
42,116,0.005288,0.086417,0.198752,0.000457,-0.042241,0.534362,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
23,72,0.003282,0.138407,0.185055,0.000454,0.386111,0.403562,businessSuspension; business_delegation; business_model; business_model_analysis; business_model_description
16,91,0.004148,0.106247,0.269265,0.000441,0.438462,0.3548,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; capital_return_plan
25,27,0.001231,0.355576,0.327395,0.000438,-0.522222,0.347833,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
24,90,0.004102,0.099956,0.224144,0.00041,0.142222,0.289051,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
47,96,0.004376,0.093195,0.174629,0.000408,0.25625,0.313519,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
50,1545,0.070426,0.005278,0.053944,0.000372,0.89411,0.05595,adoption; award_recognition; conference_discussion; conference_participation; customer_win
14,32,0.001459,0.21258,0.24919,0.00031,0.259375,0.458843,acquisition_rumor; company_breakup; company_controversy; divestiture; merger_acquisition
28,40,0.001823,0.167952,0.286401,0.000306,0.6,0.288097,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
