cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,3,3,1.578947,0.406275,0.123465,0.7,0.141421,artificial_intelligence_adoption; investment_in_artificial_intelligence
25,33,29,15.263158,0.312337,0.313633,-0.539394,0.31998,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
49,17,14,7.368421,0.285567,0.264301,-0.458824,0.42573,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
45,11,6,3.157895,0.281178,0.313171,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
36,33,25,13.157895,0.27502,0.276059,0.333333,0.45505,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
5,14,12,6.315789,0.261982,0.222007,0.157143,0.553836,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
26,14,11,5.789474,0.254534,0.246878,-0.021429,0.479849,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
43,18,10,5.263158,0.251939,0.146756,0.5,0.489898,government_incentives; government_initiative; government_subsidy; legislation_passage; legislative_support
21,13,11,5.789474,0.250434,0.269158,-0.253846,0.518304,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
13,22,14,7.368421,0.24919,0.292602,-0.436364,0.484811,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; lawsuit
35,2,2,1.052632,0.242677,0.242677,0.5,0.1,licensing_agreement
8,11,5,2.631579,0.206823,0.262662,-0.118182,0.587473,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
38,91,48,25.263158,0.188835,0.234605,0.476923,0.349514,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
14,41,27,14.210526,0.181409,0.227553,0.3,0.44939,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
56,3,1,0.526316,0.17967,0.035008,0.6,0.141421,banking_sector_stability; banking_system_support
57,28,25,13.157895,0.179409,0.207368,0.485714,0.350219,business_model_transformation; business_restart; business_restart_plan; business_restructuring; business_resumption
28,35,20,10.526316,0.177346,0.303027,0.588571,0.292547,analyst_rating; guru_rating; investment_rating; neutral_rating; rating_action
31,22,19,10.0,0.175114,0.226591,0.436364,0.522708,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
20,35,30,15.789474,0.163152,0.138838,0.577143,0.254205,adoption_expansion; benefit_expansion; business_expansion; cloud_expansion; delivery_expansion
7,12,12,6.315789,0.161758,0.11327,0.45,0.342783,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
55,111,39,20.526316,0.156167,0.238843,0.12973,0.412986,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
19,19,14,7.368421,0.154382,0.227505,0.678947,0.206675,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
0,75,53,27.894737,0.151845,0.208891,0.762,0.181446,business_growth; customer_growth; expansion_and_growth; growth_acceleration; growth_and_dividend
