cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,123,0.031555,0.159381,0.255948,0.005029,-0.17561,0.710129,market_analysis; market_commentary; market_fluctuation; market_impact; market_movement
34,114,0.029246,0.119704,0.230573,0.003501,0.650877,0.365207,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
2,363,0.093125,0.027417,0.143325,0.002553,0.327548,0.102376,partnership
17,40,0.010262,0.216017,0.235371,0.002217,0.5025,0.356712,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
10,23,0.0059,0.365186,0.353093,0.002155,0.656522,0.246411,analyst_comment; analyst_expectations; analyst_insight; analyst_recommendation; analyst_target_price
59,373,0.09569,0.021849,0.136873,0.002091,-0.182038,0.11931,etf_holdings; etf_inclusion; etf_inflow; etf_launch; etf_outflow
32,214,0.0549,0.035361,0.13811,0.001941,-0.376636,0.384897,growth_stock_analysis; stock_performance; stock_pick; stock_price_increase; stock_price_movement
4,1210,0.310416,0.005319,0.05974,0.001651,0.775207,0.083201,investment; investment_advice; investment_and_outlook; investment_announcement; investment_endorsement
6,53,0.013597,0.107082,0.292695,0.001456,0.724528,0.219696,dividend_announcement; dividend_growth; dividend_update
48,274,0.070292,0.0203,0.128666,0.001427,0.532482,0.05922,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
55,62,0.015906,0.079364,0.214886,0.001262,0.040323,0.272657,regulatory_approval; regulatory_challenge; regulatory_change; regulatory_comparison; regulatory_compliance
51,6,0.001539,0.63143,0.39701,0.000972,0.016667,0.313138,competition; competition_risk; competitive_analysis; gaming_market_competition; market_challenges
29,8,0.002052,0.459611,0.241305,0.000943,0.675,0.129904,product_launch
1,7,0.001796,0.393423,0.276062,0.000707,0.285714,0.274791,comparison; industry_comparison; market_comparison; sector_comparison
13,9,0.002309,0.283478,0.383469,0.000655,-0.522222,0.413058,dispute_resolution; lawsuit; money_laundering_allegations; patent_infringement_lawsuit
47,9,0.002309,0.269722,0.163247,0.000623,0.366667,0.424264,executive_expectations_and_valuation; industry_valuation; valuation_analysis; valuation_comparison; valuation_update
9,135,0.034633,0.017769,0.095031,0.000615,-0.677778,0.416807,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_growth
50,71,0.018214,0.027589,0.143663,0.000503,0.515493,0.076265,award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
36,3,0.00077,0.632956,0.269764,0.000487,-0.266667,0.329983,asset_divestiture; stock_sales
38,6,0.001539,0.310674,0.151589,0.000478,0.283333,0.738053,bearish_outlook; market_outlook
26,6,0.001539,0.310088,0.104276,0.000477,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
40,8,0.002052,0.220731,0.201172,0.000453,0.5625,0.282566,investment_portfolio_update; operational_update; portfolio_rebalancing; sector_upgrade; upgrade
37,5,0.001283,0.311052,0.28198,0.000399,0.22,0.53066,illicit_funds_scandal; other; political_influence
46,4,0.001026,0.361069,0.380377,0.000371,0.45,0.665207,profitability_outlook; revenue_estimate; revenue_growth_outlook; revenue_impact
15,7,0.001796,0.189986,0.176675,0.000341,0.657143,0.184059,acquisition; acquisition_approval; acquisitions_and_earnings; potential_acquisitions
39,712,0.182658,0.001498,0.037529,0.000274,0.100702,0.018725,price_target; target_price_increase
