cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4042,0.183544,0.035349,0.143566,0.006488,0.549683,0.401568,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1231,0.055899,0.079389,0.235936,0.004438,0.046019,0.33327,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1228,0.055762,0.077138,0.195403,0.004301,0.667752,0.160016,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
34,2434,0.110526,0.038644,0.146284,0.004271,0.217666,0.423683,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,2131,0.096767,0.037663,0.151704,0.003644,0.090662,0.432501,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_activity
17,1481,0.067251,0.051379,0.14164,0.003455,0.390574,0.396082,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
10,1740,0.079012,0.042122,0.175132,0.003328,0.239425,0.384854,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_expectation
51,674,0.030606,0.082446,0.169437,0.002523,-0.289318,0.38891,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,518,0.023522,0.101114,0.237449,0.002378,0.35,0.234377,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,656,0.029788,0.061072,0.177537,0.001819,0.634451,0.243079,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation
6,499,0.022659,0.078662,0.206576,0.001782,0.352906,0.201016,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,514,0.02334,0.054828,0.157997,0.00128,0.562062,0.186876,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,193,0.008764,0.131943,0.215447,0.001156,0.717098,0.161094,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
9,162,0.007356,0.120895,0.154993,0.000889,0.559568,0.491519,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
37,406,0.018436,0.047834,0.174397,0.000882,0.426108,0.292447,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
33,146,0.00663,0.11594,0.261986,0.000769,0.52911,0.461599,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,295,0.013396,0.052199,0.184996,0.000699,-0.258983,0.420144,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
38,85,0.00386,0.180235,0.237025,0.000696,0.490588,0.299165,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
22,278,0.012624,0.051808,0.17021,0.000654,0.494964,0.266154,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
55,49,0.002225,0.253347,0.232146,0.000564,0.242857,0.519026,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
0,74,0.00336,0.152997,0.21006,0.000514,0.760135,0.181953,business_growth; customer_growth; expansion_and_growth; growth_acceleration; growth_and_dividend
42,98,0.00445,0.104408,0.213291,0.000465,-0.152041,0.520641,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
23,118,0.005358,0.085455,0.160074,0.000458,0.030508,0.533696,businessSuspension; business_delegation; business_model; business_model_description; business_model_innovation
25,28,0.001271,0.343672,0.327625,0.000437,-0.521429,0.34159,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
16,90,0.004087,0.106703,0.270951,0.000436,0.434444,0.354702,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; capital_return_plan
47,97,0.004405,0.094508,0.173706,0.000416,0.263918,0.320176,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
24,93,0.004223,0.098452,0.220718,0.000416,0.149462,0.297164,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
50,1543,0.070066,0.005207,0.054119,0.000365,0.894297,0.055832,adoption; award_recognition; client_adoption; conference_discussion; conference_participation
