cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4164,0.160648,0.038965,0.14963,0.00626,0.528307,0.431799,cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary; market_condition
34,2480,0.095679,0.042817,0.153774,0.004097,0.222964,0.42638,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1606,0.06196,0.065911,0.218549,0.004084,-0.005697,0.314193,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1589,0.061304,0.066344,0.186448,0.004067,0.585714,0.204459,blockchain_partnership; collaboration; industry_partnership; investment_banking_partnership; investment_partnership
4,3413,0.131674,0.025863,0.12603,0.003405,0.343071,0.475667,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
10,1768,0.06821,0.046161,0.181626,0.003149,0.24655,0.386991,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1517,0.058526,0.05357,0.147208,0.003135,0.379657,0.391736,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,686,0.026466,0.086456,0.178697,0.002288,-0.269679,0.404474,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,545,0.021026,0.100862,0.236929,0.002121,0.341651,0.233853,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,870,0.033565,0.054618,0.169126,0.001833,0.387241,0.519536,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
6,548,0.021142,0.080854,0.216594,0.001709,0.375912,0.229892,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
15,526,0.020293,0.05645,0.157813,0.001146,0.561977,0.199045,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,184,0.007099,0.156039,0.229465,0.001108,0.719293,0.17366,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
9,294,0.011343,0.073974,0.142515,0.000839,-0.002551,0.769797,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
37,414,0.015972,0.051124,0.178121,0.000817,0.422464,0.30121,congressional_hearing; crisis_management; criticism; election_aftermath; election_impact
33,157,0.006057,0.115214,0.253642,0.000698,0.54172,0.448701,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
55,89,0.003434,0.199014,0.255257,0.000683,0.22809,0.400839,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
38,91,0.003511,0.193191,0.238373,0.000678,0.474725,0.348101,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
40,303,0.01169,0.055925,0.186691,0.000654,-0.238944,0.434792,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
22,280,0.010802,0.052265,0.16993,0.000565,0.499286,0.26726,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
0,79,0.003048,0.147567,0.204634,0.00045,0.760127,0.187654,business_growth; cloud_services_growth; customer_growth; growth_acceleration; growth_and_dividend
47,104,0.004012,0.110554,0.181934,0.000444,0.264423,0.328141,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
42,101,0.003897,0.105061,0.209691,0.000409,-0.133663,0.529763,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
16,92,0.003549,0.113862,0.272197,0.000404,0.434783,0.35338,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; construction_spending_increase
48,330,0.012731,0.031531,0.15043,0.000401,0.439091,0.255756,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
25,31,0.001196,0.3238,0.315586,0.000387,-0.53871,0.329885,consumer_spending_decrease; economic_downturn; industry_slowdown; market_decline; market_plunge
23,119,0.004591,0.083943,0.156394,0.000385,0.021008,0.534031,businessSuspension; business_delegation; business_failure; business_model; business_model_description
50,1614,0.062269,0.006173,0.061115,0.000384,0.878377,0.092853,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
24,97,0.003742,0.097908,0.214993,0.000366,0.147423,0.305311,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
36,26,0.001003,0.319083,0.292855,0.00032,0.219231,0.460785,asset_divestiture; asset_sale; divestment; divesture; equity_raising
14,38,0.001466,0.186833,0.234915,0.000274,0.305263,0.435254,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
52,453,0.017477,0.014285,0.104685,0.00025,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
28,36,0.001389,0.178523,0.300848,0.000248,0.580556,0.292327,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
46,67,0.002585,0.091306,0.231917,0.000236,0.61791,0.318544,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_estimate; revenue_forecast
13,29,0.001119,0.210389,0.265523,0.000235,-0.458621,0.470156,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing
20,34,0.001312,0.166455,0.142064,0.000218,0.564706,0.249567,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
49,17,0.000656,0.288612,0.268865,0.000189,-0.458824,0.42573,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
57,26,0.001003,0.185695,0.216011,0.000186,0.496154,0.2902,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
43,18,0.000694,0.256496,0.150869,0.000178,0.416667,0.567891,economic_stimulus; government_incentives; government_initiative; government_subsidy; legislative_support
27,17,0.000656,0.264651,0.308098,0.000174,0.558824,0.377389,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
31,22,0.000849,0.172139,0.225627,0.000146,0.427273,0.5145,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
5,14,0.00054,0.262176,0.2199,0.000142,0.157143,0.553836,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
21,13,0.000502,0.261531,0.269962,0.000131,-0.269231,0.528255,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
54,89,0.003434,0.037499,0.156528,0.000129,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
26,13,0.000502,0.255609,0.250629,0.000128,0.092308,0.417799,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
45,12,0.000463,0.260378,0.305431,0.000121,0.266667,0.677413,fund_launch; innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
3,22,0.000849,0.135027,0.12296,0.000115,0.568182,0.425747,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
