cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
46,5,5,2.631579,0.480446,0.431223,0.18,0.76,profitability_outlook; reduced_profit_forecast; revenue_growth_outlook; revenue_guidance_and_dividend_increase; revenue_impact
1,11,8,4.210526,0.47541,0.332297,0.309091,0.271208,comparison; industry_comparison; investment_comparison; market_comparison; peer_comparison
42,3,3,1.578947,0.454087,0.390794,0.266667,0.410961,investment_and_partnership; partnership_loss; unsubstantiated_partnership_rumor
45,3,2,1.052632,0.449574,0.120237,0.6,0.141421,new_exchange_launch; promotion_launch
16,3,3,1.578947,0.444683,0.40049,0.466667,0.286744,construction_spending_increase; financial_performance
29,12,6,3.157895,0.412587,0.222121,0.666667,0.124722,product_adoption; product_launch
22,5,4,2.105263,0.410465,0.302353,0.46,0.300666,executive_change; executive_commentary; executive_movement
36,6,5,2.631579,0.389344,0.309669,-0.216667,0.240947,asset_divestiture; institutional_ownership_change; shareholder_update; stock_sales
51,5,4,2.105263,0.347652,0.337069,0.18,0.278568,competition_risk; competitive_analysis; competitive_strategy; market_competition
7,2,2,1.052632,0.326111,0.000895,0.7,0.0,technology_transition
26,6,3,1.578947,0.311332,0.124034,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
43,8,3,1.578947,0.292963,0.156001,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
47,9,6,3.157895,0.274353,0.164157,0.344444,0.408551,executive_expectations_and_valuation; undervaluation; valuation_comparison; valuation_update
3,2,2,1.052632,0.267796,0.116004,0.65,0.15,sales_growth; sales_performance
20,4,4,2.105263,0.252736,0.186679,0.675,0.129904,infrastructure_build_out; investment_expansion; market_expansion; product_expansion
37,3,3,1.578947,0.235003,0.190431,0.1,0.637704,illicit_funds_scandal; other
25,7,6,3.157895,0.234169,0.283518,-0.728571,0.069985,industry_slowdown; market_decline; sector_downgrade_warning; stock_price_decrease
54,4,2,1.052632,0.204267,0.048472,-0.45,0.55,credit_card_promotion; credit_rating_change
12,1,1,0.526316,0.190432,0.0,0.8,0.0,sustainability_efforts
58,3,2,1.052632,0.177759,0.162475,0.4,0.637704,economic_data_release; sales_report
17,58,17,8.947368,0.168265,0.264075,0.444828,0.321726,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
40,13,8,4.210526,0.163841,0.182113,0.446154,0.439607,brokerage_update; brokerage_upgrade; guidance_revision; operational_update; ownership_update
53,123,20,10.526316,0.141076,0.232758,-0.156911,0.719765,market_analysis; market_commentary; market_fluctuation; market_impact; market_movement
13,15,3,1.578947,0.134791,0.231633,-0.646667,0.346153,dispute_resolution; lawsuit; money_laundering_allegations
49,3,3,1.578947,0.134763,0.101009,-0.6,0.141421,brexit_impact; export_restrictions; trade_restrictions
34,141,20,10.526316,0.126148,0.239993,0.624823,0.364596,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
15,8,6,3.157895,0.122183,0.132958,0.525,0.376663,acquisition; acquisition_approval; acquisitions_and_expansion; portfolio_acquisition
6,59,8,4.210526,0.114589,0.283227,0.723729,0.211803,dividend_announcement; dividend_growth; dividend_hike; dividend_increase; dividend_update
31,4,3,1.578947,0.104957,0.042195,0.275,0.576086,insider_buying; pre_market_trading; sell_signal; unusual_trading_volume
24,4,3,1.578947,0.102923,0.053193,0.0,0.751665,inflation_slowdown; interest_rate_impact; interest_rate_sensitive_benefits
5,2,2,1.052632,0.096667,0.000863,0.2,0.0,supply_chain_issue
38,42,7,3.684211,0.089746,0.204663,0.445238,0.236243,investment_outlook; market_outlook
14,4,2,1.052632,0.089204,0.038721,0.5,0.187083,merger; merger_approval; merger_completion; potential_buyout
55,45,9,4.736842,0.083759,0.196942,0.262222,0.259306,regulatory_approval; regulatory_challenge; regulatory_change; regulatory_news; regulatory_risk
19,5,4,2.105263,0.075527,0.009488,0.68,0.146969,market_rebound; recovery; recovery_progress; stock_recovery
23,4,4,2.105263,0.074358,0.017525,0.425,0.711952,business_failure; business_update; market_opportunity
30,3,1,0.526316,0.073535,0.016508,0.833333,0.04714,vaccine_development; vaccine_speculation
33,4,4,2.105263,0.070784,0.002041,0.625,0.108972,sector_rotation; stress_test_results; technical_breakout
0,1,1,0.526316,0.070058,0.0,0.9,0.0,growth_outlook
56,1,1,0.526316,0.06967,0.0,0.8,0.0,bank_performance
57,3,1,0.526316,0.066104,7.3e-05,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
21,1,1,0.526316,0.065824,0.0,0.9,0.0,operations_resumption
10,315,17,8.947368,0.063451,0.212734,0.045079,0.297075,analyst_comment; analyst_expectation; analyst_expectations; analyst_insight; analyst_recommendation
4,120,9,4.736842,0.058682,0.162988,0.524583,0.128127,institutional_investment; investment; investment_announcement; investment_opportunity; investment_portfolio
32,224,16,8.421053,0.045991,0.16295,-0.337946,0.426193,growth_stock_analysis; stock_exit; stock_performance; stock_pick; stock_price_increase
2,369,9,4.736842,0.029946,0.146547,0.329539,0.102912,partnership
50,72,5,2.631579,0.028135,0.143215,0.519444,0.082729,award_or_recognition; award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
59,379,12,6.315789,0.025462,0.136937,-0.177177,0.137208,etf_holdings; etf_holdings_analysis; etf_inclusion; etf_inflow; etf_launch
9,132,10,5.263158,0.02423,0.116115,-0.725758,0.331347,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_growth
35,21,1,0.526316,0.023854,0.106679,0.6,0.0,licensing_agreement
48,274,4,2.105263,0.020232,0.128528,0.532482,0.05922,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
52,293,1,0.526316,0.003824,0.058718,0.598294,0.02916,security_flaw_opportunity; security_patch
39,712,2,1.052632,0.002809,0.052925,0.1,0.0,price_target
