cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,3,3,1.578947,0.389122,0.1183,0.7,0.141421,artificial_intelligence_adoption; investment_in_artificial_intelligence
25,23,21,11.052632,0.366723,0.316662,-0.482609,0.361942,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
13,12,10,5.263158,0.332142,0.277345,-0.116667,0.569844,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; human_rights_hearing; lawsuit
5,11,10,5.263158,0.321802,0.222799,0.109091,0.574384,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
49,15,11,5.789474,0.297249,0.277862,-0.373333,0.489172,brexit_preparations; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
38,45,38,20.0,0.295755,0.231134,0.511111,0.385269,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
36,22,18,9.473684,0.275156,0.277545,0.445455,0.382251,asset_sale; divestment; divesture; equity_raising; investment_stake_acquisition
55,53,32,16.842105,0.264353,0.249485,0.266038,0.509511,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
21,13,11,5.789474,0.247807,0.271547,-0.361538,0.399111,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
43,11,8,4.210526,0.221669,0.156623,0.390909,0.614158,government_incentive; government_incentives; government_initiative; legislative_support; meeting_with_government
45,8,4,2.105263,0.216851,0.339218,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
14,32,20,10.526316,0.20645,0.249973,0.275,0.466369,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
57,24,23,12.105263,0.19943,0.214562,0.416667,0.338707,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
8,12,5,2.631579,0.196532,0.255674,-0.158333,0.558955,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; staff_cuts
31,18,16,8.421053,0.189613,0.245787,0.438889,0.4855,after_hours_trading; bullish_trade; insider_buying; oversold_condition; premarket_trading
26,10,10,5.263158,0.182548,0.280397,0.23,0.412432,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
28,35,20,10.526316,0.181875,0.302881,0.577143,0.29673,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
56,3,1,0.526316,0.175673,0.038022,0.6,0.141421,banking_sector_stability; banking_system_support
19,16,11,5.789474,0.172708,0.24472,0.65625,0.217855,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
20,32,27,14.210526,0.153129,0.127846,0.578125,0.261885,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
12,6,6,3.157895,0.145893,0.085362,0.4,0.5,climate_risk_disclosure; green_bond_issuance; renewable_energy_initiative; renewable_energy_trend; sustainability_initiative
29,174,67,35.263158,0.139657,0.219783,0.721264,0.178858,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
30,9,5,2.631579,0.137356,0.11291,0.177778,0.67128,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
11,12,10,5.263158,0.133563,0.146227,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
3,21,13,6.842105,0.123764,0.117969,0.57619,0.436332,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
7,10,10,5.263158,0.122196,0.086576,0.43,0.374299,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
18,17,12,6.315789,0.11863,0.119753,0.476471,0.423611,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing
0,104,58,30.526316,0.117009,0.187855,0.759135,0.16995,business_growth; company_growth; customer_growth; growth_acceleration; growth_and_dividend
9,153,77,40.526316,0.116905,0.152157,0.57451,0.470368,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,150,38,20.0,0.115651,0.257289,0.534333,0.456988,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
27,39,8,4.210526,0.112962,0.238451,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
24,91,19,10.0,0.100154,0.223051,0.147253,0.292522,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_rate_hike
16,88,15,7.894737,0.098073,0.256773,0.434091,0.3548,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; cash_reserve
1,515,81,42.631579,0.096822,0.23133,0.347961,0.236829,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
47,98,34,17.894737,0.094416,0.173449,0.247959,0.321104,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
48,57,13,6.842105,0.086791,0.220083,-0.014035,0.339989,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_impact; ipo_market_trend
23,119,44,23.157895,0.08601,0.158877,0.040336,0.53802,businessSuspension; business_delegation; business_model; business_model_description; business_model_innovation
51,664,83,43.684211,0.084627,0.177634,-0.281627,0.398445,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
42,118,34,17.894737,0.078584,0.177258,-0.036441,0.538936,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
59,1227,83,43.684211,0.078505,0.237015,0.046862,0.333238,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1221,113,59.473684,0.077247,0.195846,0.655201,0.160924,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
6,500,61,32.105263,0.076934,0.20496,0.3552,0.202862,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
39,9,8,4.210526,0.061548,0.022444,0.355556,0.587104,labor_cost_increase; price_target_increase; price_target_raise; target_price_revision; volatility_increase
58,30,10,5.263158,0.058916,0.181656,0.433333,0.323866,catastrophe_loss_report; customer_satisfaction_report; industry_loss_report; market_share_report; portfolio_disclosure
46,57,11,5.789474,0.058152,0.177725,0.649123,0.218546,profit_margin_increase; profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison
32,652,90,47.368421,0.057961,0.169594,0.638804,0.238246,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation
15,520,68,35.789474,0.055958,0.158373,0.5625,0.202003,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
40,292,32,16.842105,0.053057,0.187055,-0.27089,0.406718,asset_management_update; asset_under_management_update; assets_under_management_update; customer_base_update; downgrade
17,1373,136,71.578947,0.051364,0.142006,0.374829,0.398671,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
37,411,51,26.842105,0.050486,0.178153,0.425547,0.291158,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
22,276,30,15.789474,0.046297,0.159275,0.5,0.264986,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
10,1458,71,37.368421,0.042502,0.17364,0.291838,0.390098,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2405,105,55.263158,0.037271,0.1439,0.213306,0.422612,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
53,4060,134,70.526316,0.035569,0.144892,0.551224,0.397707,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
52,163,11,5.789474,0.034201,0.153173,0.017791,0.323121,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; infrastructure_disruption
