cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
10,315,0.088583,0.063451,0.212734,0.005621,0.045079,0.297075,analyst_comment; analyst_expectation; analyst_expectations; analyst_insight; analyst_recommendation
34,141,0.039651,0.126148,0.239993,0.005002,0.624823,0.364596,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
53,123,0.034589,0.141076,0.232758,0.00488,-0.156911,0.719765,market_analysis; market_commentary; market_fluctuation; market_impact; market_movement
2,369,0.103768,0.029946,0.146547,0.003107,0.329539,0.102912,partnership
32,224,0.062992,0.045991,0.16295,0.002897,-0.337946,0.426193,growth_stock_analysis; stock_exit; stock_performance; stock_pick; stock_price_increase
17,58,0.01631,0.168265,0.264075,0.002744,0.444828,0.321726,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
59,379,0.10658,0.025462,0.136937,0.002714,-0.177177,0.137208,etf_holdings; etf_holdings_analysis; etf_inclusion; etf_inflow; etf_launch
4,120,0.033746,0.058682,0.162988,0.00198,0.524583,0.128127,institutional_investment; investment; investment_announcement; investment_opportunity; investment_portfolio
6,59,0.016592,0.114589,0.283227,0.001901,0.723729,0.211803,dividend_announcement; dividend_growth; dividend_hike; dividend_increase; dividend_update
48,274,0.077053,0.020232,0.128528,0.001559,0.532482,0.05922,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
1,11,0.003093,0.47541,0.332297,0.001471,0.309091,0.271208,comparison; industry_comparison; investment_comparison; market_comparison; peer_comparison
29,12,0.003375,0.412587,0.222121,0.001392,0.666667,0.124722,product_adoption; product_launch
38,42,0.011811,0.089746,0.204663,0.00106,0.445238,0.236243,investment_outlook; market_outlook
55,45,0.012655,0.083759,0.196942,0.00106,0.262222,0.259306,regulatory_approval; regulatory_challenge; regulatory_change; regulatory_news; regulatory_risk
9,132,0.03712,0.02423,0.116115,0.000899,-0.725758,0.331347,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_growth
47,9,0.002531,0.274353,0.164157,0.000694,0.344444,0.408551,executive_expectations_and_valuation; undervaluation; valuation_comparison; valuation_update
46,5,0.001406,0.480446,0.431223,0.000676,0.18,0.76,profitability_outlook; reduced_profit_forecast; revenue_growth_outlook; revenue_guidance_and_dividend_increase; revenue_impact
43,8,0.00225,0.292963,0.156001,0.000659,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
36,6,0.001687,0.389344,0.309669,0.000657,-0.216667,0.240947,asset_divestiture; institutional_ownership_change; shareholder_update; stock_sales
40,13,0.003656,0.163841,0.182113,0.000599,0.446154,0.439607,brokerage_update; brokerage_upgrade; guidance_revision; operational_update; ownership_update
22,5,0.001406,0.410465,0.302353,0.000577,0.46,0.300666,executive_change; executive_commentary; executive_movement
50,72,0.020247,0.028135,0.143215,0.00057,0.519444,0.082729,award_or_recognition; award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
13,15,0.004218,0.134791,0.231633,0.000569,-0.646667,0.346153,dispute_resolution; lawsuit; money_laundering_allegations
39,712,0.200225,0.002809,0.052925,0.000562,0.1,0.0,price_target
26,6,0.001687,0.311332,0.124034,0.000525,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
51,5,0.001406,0.347652,0.337069,0.000489,0.18,0.278568,competition_risk; competitive_analysis; competitive_strategy; market_competition
25,7,0.001969,0.234169,0.283518,0.000461,-0.728571,0.069985,industry_slowdown; market_decline; sector_downgrade_warning; stock_price_decrease
42,3,0.000844,0.454087,0.390794,0.000383,0.266667,0.410961,investment_and_partnership; partnership_loss; unsubstantiated_partnership_rumor
45,3,0.000844,0.449574,0.120237,0.000379,0.6,0.141421,new_exchange_launch; promotion_launch
16,3,0.000844,0.444683,0.40049,0.000375,0.466667,0.286744,construction_spending_increase; financial_performance
52,293,0.082396,0.003824,0.058718,0.000315,0.598294,0.02916,security_flaw_opportunity; security_patch
20,4,0.001125,0.252736,0.186679,0.000284,0.675,0.129904,infrastructure_build_out; investment_expansion; market_expansion; product_expansion
15,8,0.00225,0.122183,0.132958,0.000275,0.525,0.376663,acquisition; acquisition_approval; acquisitions_and_expansion; portfolio_acquisition
54,4,0.001125,0.204267,0.048472,0.00023,-0.45,0.55,credit_card_promotion; credit_rating_change
37,3,0.000844,0.235003,0.190431,0.000198,0.1,0.637704,illicit_funds_scandal; other
7,2,0.000562,0.326111,0.000895,0.000183,0.7,0.0,technology_transition
3,2,0.000562,0.267796,0.116004,0.000151,0.65,0.15,sales_growth; sales_performance
58,3,0.000844,0.177759,0.162475,0.00015,0.4,0.637704,economic_data_release; sales_report
35,21,0.005906,0.023854,0.106679,0.000141,0.6,0.0,licensing_agreement
31,4,0.001125,0.104957,0.042195,0.000118,0.275,0.576086,insider_buying; pre_market_trading; sell_signal; unusual_trading_volume
24,4,0.001125,0.102923,0.053193,0.000116,0.0,0.751665,inflation_slowdown; interest_rate_impact; interest_rate_sensitive_benefits
49,3,0.000844,0.134763,0.101009,0.000114,-0.6,0.141421,brexit_impact; export_restrictions; trade_restrictions
19,5,0.001406,0.075527,0.009488,0.000106,0.68,0.146969,market_rebound; recovery; recovery_progress; stock_recovery
14,4,0.001125,0.089204,0.038721,0.0001,0.5,0.187083,merger; merger_approval; merger_completion; potential_buyout
23,4,0.001125,0.074358,0.017525,8.4e-05,0.425,0.711952,business_failure; business_update; market_opportunity
33,4,0.001125,0.070784,0.002041,8e-05,0.625,0.108972,sector_rotation; stress_test_results; technical_breakout
30,3,0.000844,0.073535,0.016508,6.2e-05,0.833333,0.04714,vaccine_development; vaccine_speculation
57,3,0.000844,0.066104,7.3e-05,5.6e-05,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
5,2,0.000562,0.096667,0.000863,5.4e-05,0.2,0.0,supply_chain_issue
12,1,0.000281,0.190432,0.0,5.4e-05,0.8,0.0,sustainability_efforts
0,1,0.000281,0.070058,0.0,2e-05,0.9,0.0,growth_outlook
56,1,0.000281,0.06967,0.0,2e-05,0.8,0.0,bank_performance
21,1,0.000281,0.065824,0.0,1.9e-05,0.9,0.0,operations_resumption
