cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4165,0.160687,0.039033,0.149766,0.006272,0.528468,0.432123,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2529,0.097569,0.042442,0.152708,0.004141,0.234065,0.429266,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1603,0.061844,0.065987,0.218866,0.004081,-0.00733,0.313062,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1584,0.061111,0.065306,0.186197,0.003991,0.589962,0.205711,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,3404,0.131327,0.026046,0.126435,0.003421,0.337955,0.476058,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
17,1481,0.057137,0.056296,0.149167,0.003217,0.383619,0.39629,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
10,1769,0.068248,0.04631,0.181529,0.003161,0.246693,0.386855,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
51,678,0.026157,0.08718,0.180853,0.00228,-0.285988,0.391346,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,521,0.0201,0.105182,0.240698,0.002114,0.350864,0.236668,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,868,0.033488,0.05559,0.169937,0.001862,0.385138,0.520676,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
6,553,0.021335,0.080752,0.21528,0.001723,0.379566,0.233145,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,519,0.020023,0.056703,0.159834,0.001135,0.556455,0.20323,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,203,0.007832,0.140864,0.222437,0.001103,0.707635,0.169113,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
