cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.362018,0.109419,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,32,29,15.263158,0.319298,0.311893,-0.5375,0.32476,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
49,15,14,7.368421,0.314725,0.278078,-0.413333,0.433385,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
45,11,6,3.157895,0.279545,0.313966,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
36,31,26,13.684211,0.269835,0.28562,0.303226,0.469374,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
43,17,10,5.263158,0.2665,0.162152,0.488235,0.499273,economic_stimulus; government_incentives; government_initiative; government_subsidy; legislative_support
5,14,13,6.842105,0.266471,0.216262,0.078571,0.534761,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
21,13,11,5.789474,0.259372,0.270238,-0.269231,0.528255,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
26,15,12,6.315789,0.244939,0.243053,0.1,0.45607,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
13,27,14,7.368421,0.223368,0.271361,-0.396296,0.522445,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing
8,12,5,2.631579,0.194939,0.25389,-0.05,0.606218,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
38,92,49,25.789474,0.192383,0.236519,0.48913,0.318695,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
55,94,39,20.526316,0.188616,0.250041,0.240426,0.40563,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
14,38,23,12.105263,0.184935,0.236172,0.307895,0.470935,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
56,3,1,0.526316,0.182203,0.037746,0.6,0.141421,banking_sector_stability; banking_system_support
57,28,24,12.631579,0.180273,0.205648,0.485714,0.350219,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
28,36,21,11.052632,0.178431,0.299288,0.541667,0.336959,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
12,5,5,2.631579,0.175326,0.078665,0.76,0.08,green_bond_issuance; renewable_energy_initiative; renewable_energy_trend; sustainability_efforts; sustainability_initiative
7,12,12,6.315789,0.163087,0.118491,0.475,0.356195,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
31,25,20,10.526316,0.162211,0.21265,0.44,0.49558,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
