cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.383996,0.113364,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,25,23,12.105263,0.378857,0.328848,-0.496,0.352681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,15,12,6.315789,0.310426,0.275069,-0.453333,0.452941,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
38,46,39,20.526316,0.293607,0.23333,0.515217,0.382621,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
5,13,11,5.789474,0.279578,0.222832,0.115385,0.586838,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
55,50,30,15.789474,0.273542,0.249054,0.24,0.50319,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
13,14,10,5.263158,0.27209,0.265403,-0.185714,0.480858,antitrust_investigation_closure; court_ruling; human_rights_hearing; lawsuit; lawsuit_settlement
43,8,6,3.157895,0.267515,0.150555,0.2875,0.688181,legislative_support; meeting_with_government; tax_credit_extension; tax_legislation_impact; tax_reform
36,27,22,11.578947,0.248216,0.264312,0.362963,0.433033,asset_sale; buyout_interest; divestment; divesture; equity_raising
21,14,12,6.315789,0.247891,0.264045,-0.385714,0.394348,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
45,9,5,2.631579,0.199529,0.323549,0.155556,0.745522,fund_launch; innovation_hub_opening; new_exchange_launch; spin_off_announcement
57,25,22,11.578947,0.193416,0.215548,0.444,0.347655,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
14,36,22,11.578947,0.189846,0.239393,0.258333,0.463306,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
31,18,16,8.421053,0.189613,0.246698,0.483333,0.507992,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
8,13,5,2.631579,0.182836,0.245203,0.015385,0.624926,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
28,37,22,11.578947,0.176635,0.298514,0.589189,0.292966,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
26,11,11,5.789474,0.173992,0.269025,0.154545,0.459968,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
19,17,12,6.315789,0.162679,0.239256,0.664706,0.21404,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
20,33,27,14.210526,0.159712,0.133189,0.575758,0.258234,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
12,7,7,3.684211,0.150623,0.089612,0.457143,0.483609,climate_risk_disclosure; green_bond_issuance; renewable_energy_initiative; renewable_energy_trend; sustainability_efforts
39,11,10,5.263158,0.15037,0.269569,0.227273,0.626811,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
30,8,5,2.631579,0.140379,0.104306,0.1,0.672681,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
23,73,45,23.684211,0.140336,0.185897,0.39726,0.403061,businessSuspension; business_delegation; business_model; business_model_analysis; business_model_description
7,13,13,6.842105,0.137041,0.102543,0.484615,0.348284,automation_adoption; digital_technology_success; digital_transformation; disruption_and_innovation; menu_innovation
29,194,68,35.789474,0.133937,0.222293,0.719845,0.161996,brand_performance; brand_recognition; product_adoption; product_demand; product_description
11,12,10,5.263158,0.124216,0.143139,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
56,7,1,0.526316,0.121486,0.060307,0.557143,0.232115,banking_sector_stability; banking_sector_stabilization; banking_sector_update; banking_system_support; deposit_trends
18,16,12,6.315789,0.120816,0.121065,0.45625,0.428615,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing
3,21,12,6.315789,0.118305,0.114783,0.580952,0.43602,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
33,151,39,20.526316,0.115818,0.25858,0.536755,0.456437,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
9,156,79,41.578947,0.115567,0.151257,0.577885,0.467647,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
27,39,8,4.210526,0.114781,0.242263,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
16,89,16,8.421053,0.113125,0.275787,0.423596,0.353163,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; cash_reserve
0,107,59,31.052632,0.108861,0.182783,0.778505,0.111931,business_growth; company_growth; expansion_and_growth; growth_acceleration; growth_and_dividend
42,98,33,17.368421,0.104544,0.211832,-0.145918,0.528218,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
24,93,20,10.526316,0.098699,0.219898,0.125806,0.303706,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
1,513,81,42.631579,0.097576,0.232175,0.349708,0.238916,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
47,101,37,19.473684,0.093821,0.171278,0.260396,0.324595,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
48,54,11,5.789474,0.087884,0.225298,-0.040741,0.325758,initial_public_offering; ipo_announcement; ipo_impact; ipo_market_trend; ipo_preparation
51,668,82,43.157895,0.084543,0.177416,-0.286527,0.392556,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
59,1230,83,43.684211,0.079443,0.237678,0.049146,0.334933,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1187,109,57.368421,0.078846,0.197895,0.6508,0.161883,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
6,504,63,33.157895,0.077428,0.204677,0.358135,0.206091,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
32,642,89,46.842105,0.059098,0.175035,0.635202,0.241118,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
46,63,16,8.421053,0.05899,0.168784,0.626984,0.263195,profit_margin_increase; profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison
15,517,65,34.210526,0.055489,0.158773,0.565571,0.185172,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
58,28,8,4.210526,0.054291,0.186792,0.428571,0.334725,catastrophe_loss_report; customer_satisfaction_report; industry_loss_report; report_release; revenue_report
40,294,33,17.368421,0.053867,0.187126,-0.268367,0.41064,asset_management_update; asset_under_management_update; assets_under_management_update; capital_buffer_update; customer_base_update
37,375,48,25.263158,0.053172,0.182804,0.3848,0.287441,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
17,1346,135,71.052632,0.052129,0.147577,0.363782,0.397033,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
22,271,28,14.736842,0.045614,0.16131,0.497417,0.265537,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
10,1612,74,38.947368,0.044993,0.180267,0.289206,0.374689,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2477,106,55.789474,0.037314,0.145983,0.231187,0.428964,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
53,4034,131,68.947368,0.035742,0.145329,0.550017,0.400265,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,85,3,1.578947,0.029188,0.155147,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
4,3250,94,49.473684,0.024912,0.123832,0.332092,0.486089,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,13,11,5.789474,0.024902,0.031546,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,454,10,5.263158,0.014246,0.104097,0.395595,0.332363,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; insurance_claims_improvement; natural_disaster
50,1545,22,11.578947,0.005275,0.054094,0.894498,0.053142,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
35,1,1,0.526316,0.0,0.0,0.4,0.0,licensing_agreement
