cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.378924,0.1155,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,33,29,15.263158,0.311473,0.31097,-0.539394,0.31998,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
36,30,23,12.105263,0.287371,0.283192,0.17,0.458367,asset_divestiture; asset_sale; divestment; divesture; equity_raising
45,11,6,3.157895,0.27932,0.3135,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
5,13,12,6.315789,0.277705,0.225918,0.207692,0.54273,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
49,18,14,7.368421,0.276549,0.26648,-0.411111,0.458123,brexit_impact; brexit_preparations; export_restrictions; geopolitical_event; geopolitical_risk
43,16,9,4.736842,0.27024,0.153241,0.56875,0.393254,economic_stimulus; government_incentives; government_initiative; government_subsidy; legislative_support
26,13,11,5.789474,0.265687,0.256919,0.038462,0.444693,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
35,2,2,1.052632,0.243527,0.243527,0.5,0.1,licensing_agreement
21,16,14,7.368421,0.226463,0.256443,-0.33125,0.49714,advertising_pause; business_setback; company_response; contract_loss; customer_loss
8,11,5,2.631579,0.20417,0.260961,-0.118182,0.587473,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
12,4,4,2.105263,0.195527,0.08325,0.8,0.0,green_bond_issuance; renewable_energy_initiative; sustainability_efforts; sustainability_initiative
13,34,15,7.894737,0.191127,0.249532,-0.485294,0.448614,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing
57,28,22,11.578947,0.18282,0.20623,0.471429,0.341067,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
14,40,25,13.157895,0.182055,0.229596,0.2975,0.449715,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
31,21,19,10.0,0.181241,0.229903,0.404762,0.518676,after_hours_trading; bullish_trade; contrarian_investment_call; insider_buying; oversold_condition
28,37,22,11.578947,0.176747,0.296659,0.554054,0.339789,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
20,33,30,15.789474,0.169749,0.140988,0.569697,0.25523,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
38,107,49,25.789474,0.164831,0.229489,0.506542,0.299227,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
55,118,43,22.631579,0.156407,0.235888,0.149153,0.41061,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
19,19,14,7.368421,0.155205,0.227967,0.678947,0.206675,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
7,14,14,7.368421,0.149327,0.107661,0.5,0.340168,automation_adoption; digital_technology_success; digital_transformation; disruption_and_innovation; menu_innovation
29,201,70,36.842105,0.145148,0.22576,0.712189,0.167475,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
