cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.38146,0.110916,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,25,23,12.105263,0.337018,0.319305,-0.496,0.352681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,14,11,5.789474,0.316559,0.275897,-0.428571,0.458925,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
5,11,10,5.263158,0.311241,0.230209,0.209091,0.589999,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
21,11,9,4.736842,0.284111,0.281898,-0.336364,0.429106,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
38,50,39,20.526316,0.278911,0.225093,0.534,0.373288,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
36,23,17,8.947368,0.261822,0.270643,0.443478,0.363349,asset_sale; buyout_interest; divestment; divesture; equity_raising
43,8,6,3.157895,0.259321,0.144609,0.65,0.291548,government_incentive; legislation_passage; legislative_support; meeting_with_government; tax_credit_extension
55,46,27,14.210526,0.245092,0.230878,0.230435,0.505134,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
13,11,10,5.263158,0.226142,0.18523,-0.154545,0.521124,antitrust_investigation_closure; court_ruling; human_rights_hearing; intellectual_property_dispute; lawsuit
45,8,4,2.105263,0.217258,0.339561,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
57,23,22,11.578947,0.202604,0.220532,0.413043,0.345536,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
12,3,3,1.578947,0.201476,0.09559,0.8,0.0,green_bond_issuance; renewable_energy_initiative; sustainability_initiative
14,34,22,11.578947,0.200082,0.243775,0.244118,0.467277,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
8,12,6,3.157895,0.197035,0.253814,-0.15,0.572276,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; staff_cuts
