cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.38146,0.110916,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,32,29,15.263158,0.315836,0.314011,-0.5375,0.32476,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
49,17,14,7.368421,0.283987,0.263407,-0.458824,0.42573,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
36,29,21,11.052632,0.28219,0.2854,0.303448,0.438243,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
45,11,6,3.157895,0.281934,0.313086,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
5,13,12,6.315789,0.28047,0.22372,0.207692,0.54273,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
43,17,9,4.736842,0.266245,0.151624,0.576471,0.385821,government_incentive; government_incentives; government_initiative; government_subsidy; legislation_passage
21,12,10,5.263158,0.265655,0.276751,-0.233333,0.534374,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
35,2,2,1.052632,0.249593,0.249593,0.5,0.1,licensing_agreement
13,24,15,7.894737,0.241771,0.281387,-0.4,0.498331,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing
26,15,12,6.315789,0.240672,0.24522,0.06,0.417612,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
8,12,6,3.157895,0.197035,0.253814,-0.15,0.572276,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; staff_cuts
38,91,47,24.736842,0.190811,0.236222,0.474725,0.348101,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
14,38,24,12.631579,0.186902,0.233805,0.286842,0.460647,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
57,26,23,12.105263,0.186472,0.212174,0.461538,0.352002,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
12,5,4,2.105263,0.174076,0.091313,0.8,0.0,green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; sustainability_efforts; sustainability_initiative
31,22,19,10.0,0.174051,0.226514,0.45,0.528075,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
28,38,23,12.105263,0.169209,0.291519,0.565789,0.335038,analyst_rating; brand_loyalty_ranking; guru_rating; investment_rating; neutral_rating
55,109,37,19.473684,0.156673,0.239822,0.144037,0.390114,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
19,19,14,7.368421,0.154623,0.227126,0.694737,0.203841,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
20,38,31,16.315789,0.151988,0.134927,0.576316,0.253848,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
56,4,2,1.052632,0.151485,0.055559,0.65,0.15,bank_performance; banking_sector_stability; banking_system_support
7,13,13,6.842105,0.148938,0.108669,0.476923,0.342286,automation_adoption; digital_technology_success; digital_transformation; disruption_and_innovation; menu_innovation
0,83,58,30.526316,0.143693,0.200498,0.760241,0.184939,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
29,205,77,40.526316,0.141902,0.223643,0.71439,0.161019,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
23,75,46,24.210526,0.138919,0.180243,0.38,0.42269,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
3,21,14,7.368421,0.138015,0.129101,0.561905,0.43477,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
11,11,9,4.736842,0.137578,0.149627,0.509091,0.477597,auction; bond_offering; contract_award; contract_ratification; deal_cancellation
30,13,8,4.210526,0.119964,0.09916,0.361538,0.624547,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
27,39,8,4.210526,0.118879,0.249393,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
18,17,12,6.315789,0.116137,0.105106,0.394118,0.484429,cloud_competition; cloud_computing_strategy; cloud_lag; cryptocurrency_adoption; cryptocurrency_backing
33,150,40,21.052632,0.115709,0.257902,0.523,0.463128,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
47,102,35,18.421053,0.111887,0.185087,0.257843,0.327928,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
