cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,141,0.03031,0.155328,0.243694,0.004708,-0.12766,0.698134,market_analysis; market_commentary; market_entry; market_fluctuation; market_impact
10,314,0.067498,0.06048,0.205302,0.004082,0.040127,0.292771,analyst_comment; analyst_expectation; analyst_expectations; analyst_insight; analyst_recommendation
34,130,0.027945,0.132988,0.232794,0.003716,0.643846,0.358416,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
2,377,0.08104,0.037558,0.160992,0.003044,0.335809,0.112914,partnership; partnership_and_marketing_initiative
4,1296,0.27859,0.010713,0.08003,0.002984,0.757716,0.111675,institutional_investment; investment; investment_advice; investment_analysis; investment_and_outlook
59,379,0.08147,0.029026,0.147818,0.002365,-0.17942,0.12306,etf_holdings; etf_inclusion; etf_inflow; etf_launch; etf_outflow
32,223,0.047936,0.046765,0.163304,0.002242,-0.339013,0.422838,financial_analysis; growth_stock_analysis; stock_comparison; stock_evaluation; stock_exit
17,74,0.015907,0.139831,0.21488,0.002224,0.474324,0.310214,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
55,63,0.013543,0.092112,0.225193,0.001247,0.080952,0.259949,regulatory_approval; regulatory_challenge; regulatory_change; regulatory_comparison; regulatory_compliance
48,276,0.059329,0.020677,0.12809,0.001227,0.532246,0.059069,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
6,53,0.011393,0.107389,0.293073,0.001223,0.724528,0.219696,dividend_announcement; dividend_growth; dividend_update
1,13,0.002794,0.426368,0.328382,0.001191,0.384615,0.262667,comparison; competitor_comparison; industry_comparison; market_comparison; operating_margin_comparison
29,13,0.002794,0.355422,0.261451,0.000993,0.6,0.20381,counterfeit_product_removal; product_launch
51,11,0.002365,0.390326,0.398635,0.000923,0.109091,0.334269,competition; competition_risk; competitive_advantage; competitive_analysis; competitive_strategy
37,130,0.027945,0.032733,0.154099,0.000915,0.706154,0.158723,election_impact; illicit_funds_scandal; other; spinoff
22,8,0.00172,0.466805,0.314193,0.000803,0.45,0.282843,executive_background; executive_change; executive_commentary; executive_movement
38,41,0.008813,0.083372,0.202615,0.000735,0.402439,0.299176,bearish_outlook; economic_outlook; investment_outlook; market_outlook
46,51,0.010963,0.066076,0.23731,0.000724,0.647059,0.283087,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_growth_outlook; revenue_impact
13,13,0.002794,0.254995,0.341706,0.000713,-0.607692,0.366819,counterfeiting_scheme; dispute_resolution; lawsuit; money_laundering_allegations; patent_infringement_lawsuit
9,134,0.028805,0.024012,0.113831,0.000692,-0.706716,0.363071,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_forecast_revision
16,5,0.001075,0.527972,0.393914,0.000567,0.46,0.313688,expense_ratio_reduction; financial_performance
47,8,0.00172,0.311027,0.136972,0.000535,0.325,0.435172,executive_expectations_and_valuation; valuation_analysis; valuation_comparison
43,9,0.001935,0.2724,0.157342,0.000527,0.511111,0.443332,government_incentives; government_initiative; government_subsidy; legislative_support; tax_credit_extension
36,6,0.00129,0.360269,0.324378,0.000465,-0.233333,0.24267,asset_divestiture; shareholder_update; stock_sales
39,714,0.153482,0.002995,0.052968,0.00046,0.101681,0.032149,price_target; price_target_raise; target_price_increase
50,71,0.015262,0.027749,0.143594,0.000424,0.515493,0.076265,award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
26,6,0.00129,0.314442,0.108044,0.000406,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
40,7,0.001505,0.250071,0.215785,0.000376,0.542857,0.296923,investment_portfolio_update; operational_update; portfolio_rebalancing; upgrade
25,7,0.001505,0.240186,0.281607,0.000361,-0.685714,0.098974,housing_start_decline; industry_slowdown; market_decline; sector_downgrade_warning
15,10,0.00215,0.166448,0.160873,0.000358,0.53,0.376962,acquisition; acquisition_announcement; acquisition_approval; acquisitions_and_earnings; portfolio_acquisition
45,3,0.000645,0.454403,0.1051,0.000293,0.6,0.141421,new_exchange_launch; promotion_launch
0,5,0.001075,0.182705,0.13041,0.000196,0.58,0.541849,growth_challenges; industry_growth; market_growth; product_growth
54,4,0.00086,0.213543,0.04385,0.000184,-0.45,0.55,credit_card_promotion; credit_rating_change
20,5,0.001075,0.152841,0.169884,0.000164,0.7,0.126491,infrastructure_build_out; market_expansion; nft_market_expansion; service_expansion
7,2,0.00043,0.333054,0.001089,0.000143,0.7,0.0,technology_transition
