cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
16,5,4,2.105263,0.527972,0.393914,0.46,0.313688,expense_ratio_reduction; financial_performance
35,1,1,0.526316,0.499187,0.0,0.6,0.0,licensing_agreement
22,8,6,3.157895,0.466805,0.314193,0.45,0.282843,executive_background; executive_change; executive_commentary; executive_movement
45,3,2,1.052632,0.454403,0.1051,0.6,0.141421,new_exchange_launch; promotion_launch
1,13,9,4.736842,0.426368,0.328382,0.384615,0.262667,comparison; competitor_comparison; industry_comparison; market_comparison; operating_margin_comparison
51,11,7,3.684211,0.390326,0.398635,0.109091,0.334269,competition; competition_risk; competitive_advantage; competitive_analysis; competitive_strategy
36,6,4,2.105263,0.360269,0.324378,-0.233333,0.24267,asset_divestiture; shareholder_update; stock_sales
29,13,9,4.736842,0.355422,0.261451,0.6,0.20381,counterfeit_product_removal; product_launch
7,2,2,1.052632,0.333054,0.001089,0.7,0.0,technology_transition
26,6,3,1.578947,0.314442,0.108044,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
47,8,5,2.631579,0.311027,0.136972,0.325,0.435172,executive_expectations_and_valuation; valuation_analysis; valuation_comparison
43,9,3,1.578947,0.2724,0.157342,0.511111,0.443332,government_incentives; government_initiative; government_subsidy; legislative_support; tax_credit_extension
13,13,5,2.631579,0.254995,0.341706,-0.607692,0.366819,counterfeiting_scheme; dispute_resolution; lawsuit; money_laundering_allegations; patent_infringement_lawsuit
40,7,6,3.157895,0.250071,0.215785,0.542857,0.296923,investment_portfolio_update; operational_update; portfolio_rebalancing; upgrade
25,7,6,3.157895,0.240186,0.281607,-0.685714,0.098974,housing_start_decline; industry_slowdown; market_decline; sector_downgrade_warning
3,3,3,1.578947,0.214491,0.146384,0.6,0.141421,sales Surge; sales_growth; sales_performance
54,4,2,1.052632,0.213543,0.04385,-0.45,0.55,credit_card_promotion; credit_rating_change
0,5,4,2.105263,0.182705,0.13041,0.58,0.541849,growth_challenges; industry_growth; market_growth; product_growth
15,10,7,3.684211,0.166448,0.160873,0.53,0.376962,acquisition; acquisition_announcement; acquisition_approval; acquisitions_and_earnings; portfolio_acquisition
