cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4024,0.189204,0.034762,0.143378,0.006577,0.55172,0.399647,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1223,0.057504,0.077297,0.235233,0.004445,0.04493,0.33302,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1161,0.054589,0.078351,0.196862,0.004277,0.662102,0.161156,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
34,2417,0.113645,0.037277,0.144923,0.004236,0.215722,0.423445,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,2057,0.096718,0.035828,0.148328,0.003465,0.077443,0.433641,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_activity
17,1460,0.068648,0.050052,0.140808,0.003436,0.374548,0.394089,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
10,1454,0.068366,0.043146,0.175954,0.00295,0.290853,0.390119,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
51,665,0.031268,0.082648,0.171399,0.002584,-0.293684,0.386761,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_performance
1,563,0.026472,0.088393,0.222161,0.00234,0.3373,0.2299,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
6,525,0.024685,0.074156,0.201622,0.001831,0.360571,0.19892,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
32,634,0.02981,0.057377,0.172273,0.00171,0.634069,0.238899,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
15,512,0.024074,0.054252,0.157561,0.001306,0.560547,0.200503,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,192,0.009028,0.127445,0.213257,0.001151,0.722135,0.154674,brand_performance; brand_recognition; product_adoption; product_demand; product_description
9,154,0.007241,0.117865,0.152454,0.000853,0.575649,0.469534,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,147,0.006912,0.115715,0.260293,0.0008,0.520068,0.467176,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
37,284,0.013353,0.059171,0.18683,0.00079,0.288732,0.254287,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
40,295,0.013871,0.052112,0.185662,0.000723,-0.258305,0.421688,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
38,50,0.002351,0.278911,0.225093,0.000656,0.534,0.373288,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
55,46,0.002163,0.245092,0.230878,0.00053,0.230435,0.505134,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
22,274,0.012883,0.040862,0.147491,0.000526,0.499635,0.265195,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
0,78,0.003667,0.141192,0.203918,0.000518,0.771795,0.123929,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
23,72,0.003385,0.141319,0.183517,0.000478,0.384722,0.40196,businessSuspension; business_delegation; business_model; business_model_analysis; business_model_description
42,97,0.004561,0.103744,0.213746,0.000473,-0.15567,0.522083,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
24,97,0.004561,0.097761,0.216763,0.000446,0.137113,0.321183,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
47,94,0.00442,0.094939,0.178644,0.00042,0.252128,0.316473,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
25,25,0.001175,0.337018,0.319305,0.000396,-0.496,0.352681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
50,1545,0.072644,0.005279,0.053886,0.000383,0.894175,0.055899,adoption; award_recognition; client_adoption; conference_discussion; conference_participation
16,86,0.004044,0.085522,0.240519,0.000346,0.433721,0.354903,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; capital_return_plan
14,34,0.001599,0.200082,0.243775,0.00032,0.244118,0.467277,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
52,453,0.0213,0.014061,0.103472,0.000299,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
28,35,0.001646,0.176832,0.302489,0.000291,0.582857,0.293244,analyst_rating; brand_loyalty_ranking; guru_rating; investment_rating; neutral_rating
36,23,0.001081,0.261822,0.270643,0.000283,0.443478,0.363349,asset_sale; buyout_interest; divestment; divesture; equity_raising
20,33,0.001552,0.151858,0.128805,0.000236,0.557576,0.262886,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
48,55,0.002586,0.088506,0.22464,0.000229,-0.030909,0.330769,initial_public_offering; ipo_announcement; ipo_impact; ipo_market_trend; ipo_preparation
57,23,0.001081,0.202604,0.220532,0.000219,0.413043,0.345536,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
27,39,0.001834,0.118879,0.249393,0.000218,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
49,14,0.000658,0.316559,0.275897,0.000208,-0.428571,0.458925,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
31,18,0.000846,0.190285,0.24706,0.000161,0.483333,0.507992,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
5,11,0.000517,0.311241,0.230209,0.000161,0.209091,0.589999,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
21,11,0.000517,0.284111,0.281898,0.000147,-0.336364,0.429106,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
19,16,0.000752,0.171337,0.243886,0.000129,0.675,0.216506,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_potential
46,13,0.000611,0.196258,0.202217,0.00012,0.361538,0.487598,profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison; revenue_growth_opportunities
54,85,0.003997,0.029277,0.155038,0.000117,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
13,11,0.000517,0.226142,0.18523,0.000117,-0.154545,0.521124,antitrust_investigation_closure; court_ruling; human_rights_hearing; intellectual_property_dispute; lawsuit
8,12,0.000564,0.197035,0.253814,0.000111,-0.15,0.572276,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; staff_cuts
3,18,0.000846,0.125269,0.121394,0.000106,0.555556,0.46574,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
58,31,0.001458,0.07218,0.192258,0.000105,0.412903,0.365215,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; market_share_report
43,8,0.000376,0.259321,0.144609,9.8e-05,0.65,0.291548,government_incentive; legislation_passage; legislative_support; meeting_with_government; tax_credit_extension
18,17,0.000799,0.116137,0.105106,9.3e-05,0.394118,0.484429,cloud_competition; cloud_computing_strategy; cloud_lag; cryptocurrency_adoption; cryptocurrency_backing
45,8,0.000376,0.217258,0.339561,8.2e-05,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
26,9,0.000423,0.191492,0.293926,8.1e-05,0.166667,0.385861,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
41,4,0.000188,0.38146,0.110916,7.2e-05,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
11,11,0.000517,0.137578,0.149627,7.1e-05,0.509091,0.477597,auction; bond_offering; contract_award; contract_ratification; deal_cancellation
7,11,0.000517,0.115462,0.081681,6e-05,0.436364,0.357447,automation_adoption; digital_technology_success; digital_transformation; disruption_and_innovation; menu_innovation
30,7,0.000329,0.159836,0.12122,5.3e-05,-0.014286,0.642381,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
12,3,0.000141,0.201476,0.09559,2.8e-05,0.8,0.0,green_bond_issuance; renewable_energy_initiative; sustainability_initiative
56,3,0.000141,0.177653,0.037103,2.5e-05,0.6,0.141421,banking_sector_stability; banking_system_support
39,8,0.000376,0.061853,0.024457,2.3e-05,0.1,0.663325,labor_cost_increase; price_drop; price_target_increase; volatility_increase
44,12,0.000564,0.020766,0.029547,1.2e-05,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
35,1,4.7e-05,0.0,0.0,0.0,0.4,0.0,licensing_agreement
