cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4045,0.188648,0.035494,0.144158,0.006696,0.550981,0.399111,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2499,0.116547,0.037759,0.146369,0.004401,0.234774,0.428015,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
2,1555,0.072521,0.059806,0.176497,0.004337,0.587942,0.207444,blockchain_partnership; industry_partnership; investment_partnership; partnership; partnership_and_industry_challenges
59,1150,0.053633,0.080317,0.238935,0.004308,0.082739,0.313785,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
4,2061,0.09612,0.03703,0.149762,0.003559,0.07739,0.43297,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
10,1175,0.054799,0.060006,0.205331,0.003288,0.471574,0.262833,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1333,0.062168,0.051817,0.148247,0.003221,0.362821,0.397262,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,682,0.031807,0.082472,0.168896,0.002623,-0.278592,0.396849,competition; competition_analysis; competition_and_privacy_changes; competition_intensification; competition_performance
1,587,0.027376,0.085426,0.21865,0.002339,0.329131,0.230146,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,652,0.030408,0.060871,0.175832,0.001851,0.634509,0.244803,cyclical_stock_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation; growth_stock_recommendation
6,499,0.023272,0.078113,0.206148,0.001818,0.343086,0.20221,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,517,0.024112,0.054231,0.156657,0.001308,0.566731,0.180948,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
29,191,0.008908,0.132288,0.223829,0.001178,0.717801,0.162353,brand_performance; brand_recognition; product_adoption; product_demand; product_description
9,159,0.007415,0.116054,0.150374,0.000861,0.576415,0.467524,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
37,321,0.014971,0.054154,0.178747,0.000811,0.349533,0.284832,competitive_jab; congressional_hearing; crisis_management; criticism; election_aftermath
33,150,0.006996,0.115488,0.258913,0.000808,0.525667,0.464139,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,295,0.013758,0.051789,0.184763,0.000713,-0.260339,0.41801,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
38,49,0.002285,0.284752,0.22661,0.000651,0.546939,0.375718,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
0,102,0.004757,0.116967,0.189535,0.000556,0.780392,0.110293,business_growth; company_growth; customer_growth; expansion_and_growth; growth_acceleration
55,43,0.002005,0.263993,0.235941,0.000529,0.316279,0.475409,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
22,271,0.012639,0.040164,0.14638,0.000508,0.501107,0.263875,ceo_appointment; executive_appointment; executive_change; executive_hire; executive_hires
42,97,0.004524,0.103374,0.213621,0.000468,-0.158763,0.51907,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
23,68,0.003171,0.145227,0.188722,0.000461,0.369118,0.403389,businessSuspension; business_delegation; business_model; business_model_analysis; business_model_description
47,101,0.00471,0.094111,0.171662,0.000443,0.266337,0.332491,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
25,26,0.001213,0.361205,0.332137,0.000438,-0.507692,0.350739,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
24,92,0.004291,0.099474,0.22225,0.000427,0.141304,0.28823,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
50,1544,0.072008,0.005314,0.054258,0.000383,0.894624,0.052189,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
16,85,0.003964,0.096253,0.261183,0.000382,0.428235,0.355664,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; cash_reserve
14,34,0.001586,0.201206,0.243675,0.000319,0.252941,0.474797,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
36,28,0.001306,0.238466,0.259168,0.000311,0.45,0.369846,asset_sale; buyout_interest; divestment; divesture; equity_raising
28,39,0.001819,0.169355,0.287736,0.000308,0.6,0.289119,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
52,453,0.021127,0.014169,0.103993,0.000299,0.395364,0.332693,catastrophe_loss_estimate; data_security_concerns; insurance_claims_improvement; natural_disaster; natural_disaster_impact
20,34,0.001586,0.153919,0.129151,0.000244,0.573529,0.25473,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
48,55,0.002565,0.087765,0.224117,0.000225,-0.027273,0.337614,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_impact; ipo_market_trend
57,23,0.001073,0.206711,0.221645,0.000222,0.408696,0.339966,business_restructuring; business_strategy_shift; business_turnaround; consolidation; corporate_restructuring
27,17,0.000793,0.264525,0.307212,0.00021,0.558824,0.377389,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
49,14,0.000653,0.289753,0.274972,0.000189,-0.5,0.4326,export_restrictions; geopolitical_risk; geopolitical_tensions; tariff_impact; trade_restrictions
31,18,0.000839,0.195621,0.244466,0.000164,0.472222,0.498671,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
46,60,0.002798,0.058477,0.17264,0.000164,0.656667,0.215536,profit_margin_increase; profitability_outlook; revenue_forecast; revenue_growth; revenue_growth_comparison
21,14,0.000653,0.239927,0.264303,0.000157,-0.392857,0.400828,advertising_pause; business_setback; company_response; contract_loss; customer_loss
5,10,0.000466,0.332756,0.224752,0.000155,0.15,0.586941,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
13,16,0.000746,0.178789,0.170621,0.000133,-0.33125,0.509557,antitrust_investigation_closure; court_ruling; human_rights_hearing; intellectual_property_dispute; lawsuit
19,16,0.000746,0.170614,0.244745,0.000127,0.65625,0.217855,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_potential
54,85,0.003964,0.029416,0.15536,0.000117,0.171765,0.14999,credit_agreement; credit_card_switch; credit_quality_concerns; credit_rating_update
8,12,0.00056,0.199718,0.254568,0.000112,-0.041667,0.617061,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
3,18,0.000839,0.127695,0.121328,0.000107,0.555556,0.46574,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
58,32,0.001492,0.07017,0.186058,0.000105,0.415625,0.359782,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; portfolio_disclosure
7,14,0.000653,0.149851,0.112148,9.8e-05,0.507143,0.347366,automation_adoption; digital_innovation; digital_technology_success; digital_transformation; disruption_and_innovation
18,16,0.000746,0.121696,0.114347,9.1e-05,0.45625,0.428615,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing
26,9,0.00042,0.200215,0.291734,8.4e-05,0.144444,0.507961,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
45,9,0.00042,0.199463,0.324572,8.4e-05,0.155556,0.745522,fund_launch; innovation_hub_opening; new_exchange_launch; spin_off_announcement
39,10,0.000466,0.158142,0.281737,7.4e-05,0.17,0.629365,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
41,4,0.000187,0.382875,0.104774,7.1e-05,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
43,6,0.00028,0.252913,0.178133,7.1e-05,0.683333,0.267187,government_incentives; government_initiative; meeting_with_government; tax_credit_extension; tax_legislation_impact
30,9,0.00042,0.140849,0.115192,5.9e-05,0.177778,0.67128,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
