cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
11,1,1,0.526316,0.558126,0.0,0.5,0.0,potential_sale
51,8,5,2.631579,0.500974,0.405539,0.0875,0.301817,competition; competition_risk; competitive_analysis; competitive_strategy; gaming_market_competition
36,4,4,2.105263,0.497969,0.328584,-0.25,0.287228,asset_divestiture; institutional_ownership_change; stock_sales
35,1,1,0.526316,0.488527,0.0,0.6,0.0,licensing_agreement
46,5,5,2.631579,0.484324,0.427512,0.2,0.777174,profitability_outlook; reduced_profit_forecast; revenue_estimate; revenue_growth_outlook; revenue_impact
22,8,6,3.157895,0.463514,0.339039,0.225,0.449305,executive_background; executive_change; executive_commentary; executive_movement; executive_statement
45,3,2,1.052632,0.449828,0.112443,0.6,0.141421,new_exchange_launch; promotion_launch
1,15,11,5.789474,0.406707,0.313157,0.38,0.250865,comparison; competitor_comparison; industry_comparison; market_comparison; operating_margin_comparison
16,7,6,3.157895,0.330348,0.310362,0.485714,0.294854,construction_spending_increase; efficiency_ratio_improvement; expense_ratio_reduction; financial_performance; funding_round
2,34,10,5.263158,0.325765,0.355974,0.641176,0.133102,partnership
29,10,5,2.631579,0.313885,0.122968,0.58,0.166132,counterfeit_product_removal; product_launch
47,9,5,2.631579,0.286892,0.151882,0.355556,0.419288,executive_expectations_and_valuation; valuation_analysis; valuation_comparison; valuation_update
20,2,2,1.052632,0.286261,0.223728,0.55,0.05,infrastructure_build_out; market_expansion
43,10,4,2.105263,0.282844,0.142924,0.5,0.438178,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
49,3,2,1.052632,0.277017,0.200279,-0.266667,0.329983,brexit_impact; export_restrictions; geopolitical_event
26,7,4,2.105263,0.275522,0.128974,-0.157143,0.406579,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
