cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
46,4,4,2.105263,0.593939,0.414624,0.025,0.775806,profitability_outlook; reduced_profit_forecast; revenue_growth_outlook; revenue_impact
35,1,1,0.526316,0.468447,0.0,0.6,0.0,licensing_agreement
45,3,2,1.052632,0.450889,0.124045,0.6,0.141421,new_exchange_launch; promotion_launch
1,12,9,4.736842,0.440486,0.33772,0.325,0.264969,comparison; industry_comparison; investment_comparison; market_comparison; operating_margin_comparison
42,3,3,1.578947,0.398906,0.425115,0.166667,0.286744,partnership_expansion; partnership_loss; unsubstantiated_partnership_rumor
29,13,7,3.684211,0.389434,0.231505,0.630769,0.172692,counterfeit_product_removal; product_adoption; product_launch
22,6,4,2.105263,0.355547,0.304717,0.266667,0.512076,executive_change; executive_commentary; executive_movement; executive_statement
7,2,2,1.052632,0.339227,0.001207,0.7,0.0,technology_transition
26,5,3,1.578947,0.338364,0.099426,-0.02,0.40694,bond_issuance; bond_issue; bond_sale; financial_support; loan_loss_projections
20,3,3,1.578947,0.304958,0.179957,0.633333,0.124722,infrastructure_build_out; market_expansion; product_expansion
36,8,5,2.631579,0.301288,0.311191,-0.1,0.4,asset_divestiture; institutional_ownership_change; share_repurchase_program; shareholder_update; stock_sales
43,8,3,1.578947,0.294472,0.170048,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
47,9,5,2.631579,0.271532,0.164333,0.377778,0.431478,executive_expectations_and_valuation; undervaluation; valuation_analysis; valuation_comparison; valuation_update
15,8,5,2.631579,0.247531,0.30684,0.525,0.402337,acquisition; acquisition_approval; acquisition_completion; portfolio_acquisition; strategic_acquisitions
37,3,3,1.578947,0.233606,0.200598,0.1,0.637704,illicit_funds_scandal; other
51,9,6,3.157895,0.229926,0.283641,0.066667,0.312694,competition_expansion; competition_risk; competitive_analysis; competitive_strategy; competitor_analysis
54,4,2,1.052632,0.215416,0.045611,-0.45,0.55,credit_card_promotion; credit_rating_change
3,3,3,1.578947,0.211454,0.145874,0.6,0.141421,sales Surge; sales_growth; sales_performance
40,8,7,3.684211,0.206799,0.172122,0.275,0.478931,guidance_revision; operational_update; ownership_update; portfolio_rebalancing; upgrade
13,11,4,2.105263,0.20412,0.285726,-0.590909,0.389532,counterfeiting_scheme; dispute_resolution; lawsuit; money_laundering_allegations
12,1,1,0.526316,0.185704,0.0,0.8,0.0,sustainability_efforts
19,4,4,2.105263,0.182321,0.203597,0.8,0.0,market_recovery; recovery; recovery_progress; stock_recovery
17,63,18,9.473684,0.161311,0.254521,0.461905,0.315941,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
16,3,3,1.578947,0.144547,0.10506,0.7,0.141421,construction_spending_increase; financial_performance
49,3,3,1.578947,0.136001,0.099738,-0.6,0.141421,brexit_impact; export_restrictions; trade_restrictions
25,6,4,2.105263,0.131178,0.091384,-0.683333,0.068718,industry_slowdown; market_decline; sector_downgrade_warning; stock_price_decrease
34,127,19,10.0,0.121171,0.220738,0.626772,0.383816,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
6,56,7,3.684211,0.113355,0.290167,0.725,0.21485,dividend_announcement; dividend_growth; dividend_hike; dividend_increase; dividend_update
53,175,21,11.052632,0.110271,0.217453,-0.059143,0.627241,market_analysis; market_commentary; market_fluctuation; market_impact; market_movement
33,4,4,2.105263,0.106109,0.064978,0.625,0.108972,divergence_phenomenon; sector_rotation; stress_test_results; technical_breakout
31,4,3,1.578947,0.100022,0.037874,0.3,0.587367,insider_buying; pre_market_trading; sell_signal; unusual_trading_volume
24,4,3,1.578947,0.099907,0.049315,0.0,0.751665,inflation_slowdown; interest_rate_impact; interest_rate_sensitive_benefits
5,2,2,1.052632,0.098128,0.00087,0.2,0.0,supply_chain_issue
38,41,8,4.210526,0.083578,0.202934,0.402439,0.299176,bearish_outlook; economic_outlook; investment_outlook; market_outlook
14,4,2,1.052632,0.080675,0.025364,0.5,0.187083,merger; merger_approval; merger_completion; potential_buyout
23,4,4,2.105263,0.078725,0.019402,0.425,0.711952,business_failure; business_update; market_opportunity
0,4,4,2.105263,0.073753,0.01153,0.525,0.593191,growth_challenges; growth_outlook; product_growth
30,4,2,1.052632,0.073441,0.012587,0.8,0.070711,vaccine_development; vaccine_speculation; vaccine_trial_results
56,1,1,0.526316,0.068897,0.0,0.8,0.0,bank_performance
58,2,1,0.526316,0.067966,0.000112,0.85,0.05,sales_report
28,2,1,0.526316,0.066277,7.6e-05,0.8,0.0,stock_rating
21,1,1,0.526316,0.063888,0.0,0.9,0.0,operations_resumption
57,3,1,0.526316,0.063593,0.00014,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
10,183,15,7.894737,0.055199,0.198165,-0.088525,0.300145,analyst_comment; analyst_expectations; analyst_insight; analyst_recommendation; analyst_target_price
55,72,10,5.263158,0.052962,0.1485,0.198611,0.351383,regulatory_announcement; regulatory_approval; regulatory_challenge; regulatory_change; regulatory_decision
32,223,16,8.421053,0.045824,0.162843,-0.334081,0.43046,financial_analysis; growth_stock_analysis; portfolio_performance; stock_opportunity; stock_performance
4,178,8,4.210526,0.044096,0.164984,0.517978,0.107119,institutional_investment; investment; investment_advice; investment_analysis; investment_and_outlook
2,370,10,5.263158,0.029946,0.146614,0.33027,0.103988,partnership
50,72,5,2.631579,0.027909,0.142657,0.519444,0.082729,award_or_recognition; award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
9,136,10,5.263158,0.025627,0.113979,-0.692647,0.393818,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_forecast_revision
59,379,12,6.315789,0.025337,0.136497,-0.177177,0.137208,etf_analysis; etf_holdings; etf_holdings_analysis; etf_inclusion; etf_inflow
48,273,4,2.105263,0.019975,0.128628,0.532601,0.059295,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
52,293,1,0.526316,0.003923,0.058939,0.598294,0.02916,security_flaw_opportunity; security_patch
39,712,2,1.052632,0.001497,0.037528,0.100702,0.018725,price_target; target_price_increase
