cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4167,0.160764,0.039115,0.149812,0.006288,0.527495,0.432026,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2545,0.098187,0.042064,0.151866,0.00413,0.236424,0.430221,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1609,0.062076,0.066169,0.21876,0.004107,-0.005562,0.314022,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1547,0.059684,0.066985,0.188484,0.003998,0.580802,0.204538,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,3344,0.129012,0.026021,0.127224,0.003357,0.339205,0.479522,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
10,1798,0.069367,0.04576,0.18067,0.003174,0.250612,0.384917,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1440,0.055556,0.056441,0.14997,0.003136,0.352111,0.388042,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
51,665,0.025656,0.086774,0.181694,0.002226,-0.286466,0.393706,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_performance
1,628,0.024228,0.087303,0.223166,0.002115,0.316401,0.230691,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,870,0.033565,0.0544,0.168597,0.001826,0.385057,0.521322,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
6,555,0.021412,0.081023,0.215474,0.001735,0.38955,0.231016,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,513,0.019792,0.056199,0.160039,0.001112,0.554581,0.203151,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_and_spinoff
29,183,0.00706,0.156351,0.230915,0.001104,0.723224,0.171601,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
9,302,0.011651,0.0739,0.140616,0.000861,0.013079,0.769538,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
37,410,0.015818,0.051326,0.179784,0.000812,0.419756,0.300366,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
38,95,0.003665,0.188504,0.233415,0.000691,0.482105,0.343275,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
33,152,0.005864,0.115467,0.256164,0.000677,0.524671,0.46062,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,304,0.011728,0.056748,0.186369,0.000666,-0.241447,0.433839,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
55,115,0.004437,0.1483,0.232453,0.000658,0.183478,0.413033,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
22,280,0.010802,0.052839,0.170471,0.000571,0.493571,0.274957,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
0,104,0.004012,0.11582,0.187417,0.000465,0.767308,0.169526,business_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity; growth_at_reasonable_price
47,110,0.004244,0.1089,0.178598,0.000462,0.273636,0.340768,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
42,100,0.003858,0.105369,0.210238,0.000407,-0.146,0.519504,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
16,92,0.003549,0.11418,0.272151,0.000405,0.434783,0.35338,capital_increase_approval; capital_plan_approval; capital_raise_consideration; capital_return_plan; cash_reserve
48,327,0.012616,0.031314,0.151434,0.000395,0.43792,0.256474,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
25,32,0.001235,0.319671,0.314278,0.000395,-0.540625,0.324865,consumer_spending_decrease; economic_downturn; industry_slowdown; market_decline; market_plunge
23,72,0.002778,0.140961,0.18368,0.000392,0.373611,0.427848,businessSuspension; business_delegation; business_failure; business_model; business_model_description
50,1617,0.062384,0.006252,0.060651,0.00039,0.877489,0.096252,adoption; award_or_recognition; award_recognition; client_adoption; conference_discussion
24,95,0.003665,0.098379,0.216296,0.000361,0.122105,0.318278,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
36,33,0.001273,0.259468,0.278869,0.00033,0.287879,0.463032,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
14,37,0.001427,0.187476,0.237498,0.000268,0.281081,0.465477,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
28,40,0.001543,0.167962,0.28716,0.000259,0.6075,0.289299,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
52,454,0.017515,0.014265,0.103763,0.00025,0.393172,0.335587,catastrophe_loss_estimate; data_security_concerns; health_concerns; insurance_claims_improvement; natural_disaster
46,65,0.002508,0.092232,0.234329,0.000231,0.593846,0.353391,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_forecast; revenue_growth
13,26,0.001003,0.228337,0.274787,0.000229,-0.403846,0.475136,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing
20,36,0.001389,0.159141,0.136562,0.000221,0.580556,0.250355,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
57,26,0.001003,0.191211,0.211392,0.000192,0.446154,0.341074,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
49,18,0.000694,0.271812,0.262214,0.000189,-0.411111,0.458123,brexit_impact; brexit_preparations; export_restrictions; geopolitical_event; geopolitical_risk
27,39,0.001505,0.115765,0.243538,0.000174,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
43,17,0.000656,0.257241,0.162315,0.000169,0.582353,0.385373,economic_stimulus; government_incentive; government_incentives; government_initiative; government_subsidy
5,15,0.000579,0.256556,0.21678,0.000148,0.126667,0.547073,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
31,22,0.000849,0.174551,0.227695,0.000148,0.436364,0.522708,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
21,15,0.000579,0.235024,0.260905,0.000136,-0.32,0.511468,advertising_pause; business_setback; company_response; contract_loss; customer_loss
26,13,0.000502,0.259634,0.256407,0.00013,0.138462,0.458322,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
54,89,0.003434,0.037765,0.156883,0.00013,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
3,23,0.000887,0.134203,0.12776,0.000119,0.573913,0.417255,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
45,11,0.000424,0.280333,0.315086,0.000119,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
19,19,0.000733,0.153459,0.22786,0.000112,0.694737,0.203841,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
39,724,0.027932,0.003834,0.053143,0.000107,0.103591,0.084998,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
8,12,0.000463,0.196493,0.25354,9.1e-05,-0.05,0.606218,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
58,32,0.001235,0.068492,0.184153,8.5e-05,0.425,0.365718,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; report_release
