cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,3,3,1.578947,0.378716,0.130741,0.7,0.141421,artificial_intelligence_adoption; investment_in_artificial_intelligence
25,32,29,15.263158,0.318132,0.313243,-0.534375,0.32366,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
43,15,8,4.210526,0.281885,0.144535,0.566667,0.406065,government_incentives; government_initiative; government_subsidy; legislative_support; meeting_with_government
45,11,6,3.157895,0.279327,0.313442,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
49,17,14,7.368421,0.277857,0.259732,-0.458824,0.42573,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
36,31,24,12.631579,0.273924,0.281419,0.335484,0.454049,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
21,12,10,5.263158,0.266809,0.277965,-0.233333,0.534374,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
5,14,12,6.315789,0.265554,0.222683,0.157143,0.553836,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
35,2,2,1.052632,0.254228,0.254228,0.5,0.1,licensing_agreement
26,16,13,6.842105,0.230209,0.237167,0.00625,0.454792,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
13,27,14,7.368421,0.215205,0.273004,-0.481481,0.449722,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; intellectual_property_dispute
8,12,5,2.631579,0.195033,0.25279,-0.15,0.572276,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
38,92,49,25.789474,0.190389,0.234397,0.476087,0.346448,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
14,39,25,13.157895,0.186816,0.231698,0.297436,0.459368,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
56,3,1,0.526316,0.183805,0.033553,0.6,0.141421,banking_sector_stability; banking_system_support
57,28,25,13.157895,0.177222,0.207386,0.475,0.34499,business_model_transformation; business_restart; business_restart_plan; business_restructuring; business_resumption
31,22,19,10.0,0.173306,0.226416,0.45,0.528075,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
20,32,28,14.736842,0.168129,0.145425,0.56875,0.25913,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
28,40,24,12.631579,0.167009,0.285098,0.57,0.331059,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
12,6,5,2.631579,0.158063,0.091825,0.616667,0.409946,climate_risk_disclosure; green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; sustainability_efforts
7,12,12,6.315789,0.157614,0.107162,0.45,0.342783,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
29,185,75,39.473684,0.155788,0.230524,0.728108,0.163556,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
19,19,14,7.368421,0.154411,0.227084,0.678947,0.206675,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
55,110,39,20.526316,0.15272,0.236563,0.133636,0.412812,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
0,77,53,27.894737,0.148655,0.207427,0.752597,0.192876,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
11,10,8,4.210526,0.144112,0.154945,0.49,0.49689,auction; bond_offering; contract_ratification; deal_cancellation; new_deals
3,21,14,7.368421,0.137786,0.129416,0.561905,0.43477,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
30,13,8,4.210526,0.125454,0.10906,0.353846,0.618454,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
27,40,9,4.736842,0.116958,0.24434,0.3,0.333167,index_composition; index_constituents; index_construction; index_inclusion; index_movement
33,152,42,22.105263,0.11543,0.257025,0.528618,0.461676,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
