cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,3,3,1.578947,0.378716,0.130741,0.7,0.141421,artificial_intelligence_adoption; investment_in_artificial_intelligence
25,25,23,12.105263,0.376414,0.328227,-0.496,0.352681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
5,12,10,5.263158,0.292457,0.229751,0.15,0.597913,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
21,11,9,4.736842,0.28444,0.283828,-0.336364,0.429106,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
49,13,11,5.789474,0.282782,0.279744,-0.5,0.44893,export_restrictions; geopolitical_risk; geopolitical_tensions; tariff_impact; trade_restrictions
38,49,41,21.578947,0.27802,0.224361,0.528571,0.375119,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
55,49,31,16.315789,0.255244,0.227639,0.240816,0.50706,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
36,26,20,10.526316,0.246622,0.261698,0.45,0.389526,asset_sale; buyout_interest; divestment; divesture; equity_raising
43,6,5,2.631579,0.23809,0.16029,0.683333,0.267187,government_incentives; government_initiative; meeting_with_government; tax_credit_extension; tax_legislation_impact
45,8,4,2.105263,0.216695,0.340447,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
13,11,9,4.736842,0.209261,0.19194,-0.245455,0.484981,court_ruling; human_rights_hearing; intellectual_property_dispute; lawsuit; lawsuit_settlement
14,35,23,12.105263,0.198559,0.241577,0.274286,0.4753,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
8,12,5,2.631579,0.195033,0.25279,-0.15,0.572276,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
31,18,16,8.421053,0.1906,0.246669,0.483333,0.507992,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
57,25,24,12.631579,0.189789,0.216092,0.432,0.340259,business_model_transformation; business_restructuring; business_strategy_shift; company_transformation; consolidation
56,3,1,0.526316,0.183805,0.033553,0.6,0.141421,banking_sector_stability; banking_system_support
26,10,10,5.263158,0.182118,0.280376,0.07,0.467012,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
19,16,11,5.789474,0.170781,0.244,0.65625,0.217855,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_potential
28,39,23,12.105263,0.168335,0.288608,0.597436,0.286882,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
30,8,5,2.631579,0.158153,0.128339,0.0875,0.658478,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
12,6,5,2.631579,0.158063,0.091825,0.616667,0.409946,climate_risk_disclosure; green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; sustainability_efforts
20,29,25,13.157895,0.155328,0.135137,0.555172,0.264687,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
0,75,51,26.842105,0.150391,0.209888,0.768667,0.130326,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
39,11,9,4.736842,0.147255,0.270575,0.227273,0.626811,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
7,11,11,5.789474,0.142149,0.098274,0.427273,0.349261,automation_adoption; digital_transformation; disruption_and_innovation; menu_innovation; technical_milestone
29,169,67,35.263158,0.137374,0.228832,0.739053,0.1602,brand_performance; brand_recognition; product_adoption; product_demand; product_description
3,18,11,5.789474,0.125789,0.12296,0.555556,0.46574,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
27,40,9,4.736842,0.116958,0.24434,0.3,0.333167,index_composition; index_constituents; index_construction; index_inclusion; index_movement
9,155,76,40.0,0.116246,0.151555,0.565161,0.476356,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,148,38,20.0,0.115506,0.260202,0.523986,0.466712,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
18,17,13,6.842105,0.114525,0.108464,0.394118,0.484429,cloud_adoption; cloud_competition; cloud_computing_strategy; cloud_lag; cryptocurrency_adoption
24,93,20,10.526316,0.098306,0.220262,0.146237,0.30252,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
