cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4038,0.19392,0.034846,0.143035,0.006757,0.549931,0.400826,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1222,0.058685,0.076719,0.234369,0.004502,0.047381,0.334276,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
34,2480,0.119099,0.036704,0.14404,0.004371,0.230927,0.428961,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
2,1217,0.058445,0.074385,0.192537,0.004347,0.668036,0.160235,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,2058,0.098833,0.035886,0.148383,0.003547,0.077259,0.433111,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
17,1373,0.065937,0.052116,0.144488,0.003436,0.373809,0.398477,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_analyst_upgrade
10,1170,0.056188,0.059728,0.205334,0.003356,0.475897,0.269156,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
51,675,0.032416,0.081732,0.169116,0.002649,-0.283407,0.394957,competition; competition_analysis; competition_and_privacy_changes; competition_intensification; competition_performance
1,512,0.024588,0.096644,0.232157,0.002376,0.348242,0.236257,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,648,0.031119,0.059366,0.174408,0.001847,0.639043,0.237015,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
6,496,0.02382,0.076383,0.205117,0.001819,0.340323,0.199867,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,512,0.024588,0.054875,0.158235,0.001349,0.561328,0.194927,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,169,0.008116,0.137374,0.228832,0.001115,0.739053,0.1602,brand_performance; brand_recognition; product_adoption; product_demand; product_description
9,155,0.007444,0.116246,0.151555,0.000865,0.565161,0.476356,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
37,318,0.015272,0.054146,0.179578,0.000827,0.346541,0.291338,competitive_jab; congressional_hearing; crisis_management; criticism; election_aftermath
33,148,0.007108,0.115506,0.260202,0.000821,0.523986,0.466712,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,290,0.013927,0.052516,0.187907,0.000731,-0.275517,0.40393,asset_management_update; asset_under_management_update; assets_under_management_update; capital_buffer_update; customer_base_update
