cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4042,0.177468,0.035994,0.145183,0.006388,0.550735,0.399335,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1160,0.050931,0.08427,0.243137,0.004292,0.083405,0.314496,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1272,0.055848,0.075242,0.192639,0.004202,0.663601,0.160053,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
34,2497,0.109633,0.037319,0.145406,0.004091,0.234141,0.428347,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,3183,0.139752,0.025732,0.125119,0.003596,0.330977,0.489744,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_activity
10,1585,0.069591,0.045626,0.181049,0.003175,0.285615,0.375942,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1335,0.058614,0.051954,0.148431,0.003045,0.366547,0.397717,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,666,0.029241,0.085782,0.17887,0.002508,-0.285285,0.392833,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,563,0.024719,0.08896,0.222728,0.002199,0.337123,0.231813,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,655,0.028758,0.059416,0.173583,0.001709,0.635573,0.243765,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
6,477,0.020943,0.081221,0.210042,0.001701,0.346122,0.20149,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
15,521,0.022875,0.055718,0.158052,0.001275,0.560845,0.201726,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,177,0.007771,0.147493,0.228697,0.001146,0.731921,0.169532,brand_performance; brand_recognition; product_adoption; product_demand; product_description
37,409,0.017957,0.049059,0.176517,0.000881,0.426895,0.288424,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
9,150,0.006586,0.11764,0.15399,0.000775,0.573333,0.475348,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,146,0.00641,0.116243,0.261265,0.000745,0.527055,0.461056,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
