cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,5,4,2.105263,0.376781,0.109597,0.62,0.24,ai_revolution; artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
49,15,13,6.842105,0.311332,0.27313,-0.433333,0.443722,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
25,33,29,15.263158,0.309213,0.311492,-0.539394,0.31998,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
43,15,8,4.210526,0.283484,0.152899,0.566667,0.406065,government_incentives; government_initiative; government_subsidy; legislative_support; meeting_with_government
45,11,6,3.157895,0.281354,0.31227,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
36,32,25,13.157895,0.274399,0.278826,0.340625,0.445014,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
21,12,10,5.263158,0.271259,0.280983,-0.233333,0.534374,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
5,15,13,6.842105,0.253979,0.22171,0.126667,0.547073,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supplier_change
26,15,12,6.315789,0.238607,0.244467,-0.006667,0.466857,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
13,27,14,7.368421,0.220406,0.271931,-0.459259,0.485538,antitrust_investigation_closure; counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing
38,92,50,26.315789,0.190005,0.235679,0.492391,0.32032,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
14,38,23,12.105263,0.187489,0.234898,0.323684,0.4504,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
8,13,6,3.157895,0.185816,0.245386,-0.076923,0.605302,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
57,26,23,12.105263,0.184716,0.211956,0.45,0.345576,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
55,97,39,20.526316,0.184628,0.246875,0.230928,0.419219,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
12,5,5,2.631579,0.176556,0.085682,0.76,0.08,green_bond_issuance; renewable_energy_initiative; renewable_energy_trend; sustainability_efforts; sustainability_initiative
28,40,25,13.157895,0.168584,0.287316,0.5625,0.329156,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
31,24,20,10.526316,0.164568,0.218324,0.458333,0.507376,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
20,35,30,15.789474,0.162158,0.13714,0.588571,0.256093,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
19,20,15,7.894737,0.14884,0.224083,0.685,0.203162,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
7,13,13,6.842105,0.1482,0.108468,0.5,0.353009,automation_adoption; digital_technology_success; digital_transformation; disruption_and_innovation; menu_innovation
0,87,58,30.526316,0.141868,0.197097,0.755172,0.184925,business_growth; cloud_services_growth; customer_growth; growth_acceleration; growth_and_dividend
56,5,2,1.052632,0.141761,0.062442,0.68,0.146969,bank_performance; banking_sector_stability; banking_system_support
29,208,74,38.947368,0.141572,0.222008,0.705288,0.1718,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
3,22,14,7.368421,0.138833,0.130148,0.572727,0.427659,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
23,74,46,24.210526,0.136535,0.179556,0.381081,0.423523,businessSuspension; business_delegation; business_failure; business_model; business_model_description
11,11,9,4.736842,0.131069,0.149925,0.509091,0.477597,auction; bond_offering; contract_award; contract_ratification; deal_cancellation
18,15,11,5.789474,0.127193,0.12273,0.433333,0.433077,cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing; custom_chip_development
27,39,8,4.210526,0.117495,0.246638,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
16,90,17,8.947368,0.114238,0.27499,0.426667,0.353019,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; efficiency_ratio_improvement
