cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
51,7,5,2.631579,0.551275,0.411698,0.242857,0.361967,competition; competitive_strategy; competitor_analysis; gaming_market_competition; market_challenges
46,4,4,2.105263,0.534822,0.465184,0.05,0.801561,profitability_outlook; reduced_profit_forecast; revenue_estimate; revenue_impact
29,6,5,2.631579,0.483866,0.273124,0.616667,0.219216,counterfeit_product_removal; product_launch
45,3,2,1.052632,0.454008,0.119929,0.6,0.141421,new_exchange_launch; promotion_launch
1,12,9,4.736842,0.445453,0.336566,0.333333,0.259272,comparison; industry_comparison; market_comparison; operating_margin_comparison; peer_comparison
22,5,4,2.105263,0.420242,0.299258,0.46,0.300666,executive_change; executive_commentary; executive_movement
36,6,4,2.105263,0.363518,0.325841,-0.233333,0.24267,asset_divestiture; shareholder_update; stock_sales
7,2,2,1.052632,0.340451,0.001643,0.7,0.0,technology_transition
37,5,5,2.631579,0.320485,0.241532,-0.0,0.554977,congressional_hearing; illicit_funds_scandal; other
43,8,3,1.578947,0.294817,0.153487,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
20,2,2,1.052632,0.283702,0.21248,0.55,0.05,infrastructure_build_out; market_expansion
13,11,4,2.105263,0.279841,0.365744,-0.745455,0.115708,counterfeiting_scheme; lawsuit; money_laundering_allegations; patent_infringement_lawsuit
47,7,4,2.105263,0.267683,0.184058,0.342857,0.477664,executive_expectations_and_valuation; valuation_analysis; valuation_comparison; valuation_update
26,7,4,2.105263,0.260149,0.11218,-0.2,0.453557,bond_issuance; bond_issue; bond_sale; financial_support; lending_restrictions
40,7,6,3.157895,0.244574,0.206052,0.528571,0.286428,operational_update; portfolio_rebalancing; sector_upgrade; upgrade
54,4,2,1.052632,0.219165,0.042439,-0.45,0.55,credit_card_promotion; credit_rating_change
16,5,5,2.631579,0.214627,0.171355,0.5,0.268328,construction_spending_increase; efficiency_ratio_improvement; financial_performance; funding_round
3,3,3,1.578947,0.203995,0.122436,0.6,0.141421,sales Surge; sales_growth; sales_performance
12,1,1,0.526316,0.178001,0.0,0.8,0.0,sustainability_efforts
17,55,18,9.473684,0.169437,0.251858,0.376364,0.356224,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
53,129,21,11.052632,0.155652,0.252272,-0.168217,0.716038,market_analysis; market_commentary; market_fluctuation; market_impact; market_movement
15,12,6,3.157895,0.145819,0.149908,0.625,0.344299,acquisition; acquisition_approval; acquisitions_and_earnings; acquisitions_and_expansion; acquisitions_and_revenue_diversification
24,2,2,1.052632,0.134646,0.065877,0.65,0.15,inflation_slowdown; interest_rate_outlook
49,3,3,1.578947,0.134011,0.095475,-0.6,0.141421,brexit_impact; export_restrictions; trade_restrictions
25,6,5,2.631579,0.131446,0.085999,-0.666667,0.094281,housing_start_decline; industry_slowdown; market_decline; sector_downgrade_warning
34,125,18,9.473684,0.128335,0.235548,0.6304,0.379099,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
33,3,3,1.578947,0.12102,0.075417,0.666667,0.094281,divergence_phenomenon; sector_rotation; technical_breakout
55,46,10,5.263158,0.10887,0.234794,0.173913,0.331292,regulatory_action; regulatory_approval; regulatory_challenge; regulatory_change; regulatory_compliance
6,55,6,3.157895,0.106435,0.288031,0.727273,0.216127,dividend_announcement; dividend_growth; dividend_increase; dividend_update
5,2,2,1.052632,0.103285,0.000813,0.2,0.0,supply_chain_issue
31,4,3,1.578947,0.099953,0.035768,0.3,0.587367,insider_buying; pre_market_trading; sell_signal; unusual_trading_volume
42,1,1,0.526316,0.084988,0.0,0.5,0.0,partnership_expansion
38,41,8,4.210526,0.084084,0.201649,0.387805,0.294001,bearish_outlook; economic_forecast; investment_outlook; market_outlook
28,3,2,1.052632,0.082763,0.023266,0.366667,0.612826,ratings_action; stock_rating
0,3,3,1.578947,0.075469,0.012588,0.4,0.637704,growth_challenges; industry_growth; product_growth
30,4,2,1.052632,0.072148,0.013454,0.8,0.070711,vaccine_development; vaccine_speculation; vaccine_trial_results
58,2,1,0.526316,0.070387,0.000328,0.85,0.05,sales_report
57,3,1,0.526316,0.069241,8.5e-05,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
21,1,1,0.526316,0.069078,0.0,0.9,0.0,operations_resumption
8,1,1,0.526316,0.067923,0.0,-0.5,0.0,staff_cuts
19,3,3,1.578947,0.06732,0.00666,0.8,0.0,recovery; recovery_progress; stock_recovery
23,2,2,1.052632,0.066728,0.002445,0.8,0.1,business_update; market_opportunity
14,3,1,0.526316,0.062325,0.000103,0.6,0.08165,merger; merger_approval; merger_completion
10,183,14,7.368421,0.059818,0.204001,-0.096721,0.296224,analyst_comment; analyst_commentary; analyst_downgrade; analyst_expectations; analyst_insight
32,225,15,7.894737,0.043516,0.151532,-0.323111,0.44352,financial_analysis; growth_stock_analysis; stock_opportunity; stock_performance; stock_pick
2,368,9,4.736842,0.033691,0.1601,0.329348,0.103774,partnership
50,72,5,2.631579,0.027891,0.142791,0.519444,0.082729,award_or_recognition; award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
