cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4046,0.187315,0.03541,0.143574,0.006633,0.549572,0.400359,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1160,0.053704,0.082283,0.239967,0.004419,0.083491,0.314734,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1190,0.055093,0.077115,0.194428,0.004248,0.664034,0.160986,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
34,2421,0.112083,0.0377,0.145122,0.004226,0.216439,0.42255,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,2099,0.097176,0.036588,0.147931,0.003555,0.088375,0.436579,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
10,1585,0.07338,0.044707,0.179025,0.003281,0.285615,0.375925,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
17,1330,0.061574,0.050768,0.145962,0.003126,0.365301,0.398381,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,676,0.031296,0.083003,0.170131,0.002598,-0.281805,0.395661,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,558,0.025833,0.089568,0.224423,0.002314,0.334229,0.228664,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
6,503,0.023287,0.078531,0.205577,0.001829,0.357058,0.204095,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
32,650,0.030093,0.059113,0.1738,0.001779,0.636154,0.239681,cyclical_stock_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation; investor_sentiment
15,518,0.023981,0.054506,0.156555,0.001307,0.561004,0.20083,acquisition; acquisition_analysis; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership
29,172,0.007963,0.14713,0.222069,0.001172,0.73314,0.161679,brand_performance; brand_recognition; product_adoption; product_demand; product_description
37,407,0.018843,0.047717,0.174686,0.000899,0.427764,0.288588,congressional_hearing; crisis_management; criticism; election_aftermath; election_impact
9,161,0.007454,0.114996,0.149225,0.000857,0.589752,0.460324,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,147,0.006806,0.117791,0.26278,0.000802,0.528912,0.460033,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,297,0.01375,0.052142,0.184476,0.000717,-0.253535,0.424735,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
38,53,0.002454,0.270157,0.223875,0.000663,0.550943,0.363096,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
22,276,0.012778,0.045834,0.159418,0.000586,0.5,0.266077,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
0,102,0.004722,0.116074,0.189262,0.000548,0.780392,0.109401,business_growth; cloud_services_growth; company_growth; expansion_and_growth; growth_acceleration
55,64,0.002963,0.183476,0.231369,0.000544,0.15,0.466034,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
42,119,0.005509,0.087908,0.196555,0.000484,-0.037815,0.538281,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
23,75,0.003472,0.136073,0.178888,0.000472,0.376,0.41979,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
47,101,0.004676,0.098224,0.173703,0.000459,0.276238,0.320009,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
16,87,0.004028,0.108094,0.275983,0.000435,0.431034,0.357292,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; expense_ratio_reduction
25,26,0.001204,0.359681,0.331509,0.000433,-0.507692,0.350739,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
