cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,3,3,1.578947,0.396072,0.120704,0.7,0.141421,artificial_intelligence_adoption; investment_in_artificial_intelligence
25,26,24,12.631579,0.359681,0.331509,-0.507692,0.350739,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
5,10,9,4.736842,0.323915,0.224315,0.15,0.586941,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
49,14,11,5.789474,0.320925,0.286335,-0.428571,0.458925,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
38,53,42,22.105263,0.270157,0.223875,0.550943,0.363096,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
36,24,19,10.0,0.264963,0.267706,0.416667,0.38478,asset_sale; buyout_interest; divestment; divesture; equity_raising
21,13,11,5.789474,0.257614,0.267466,-0.376923,0.40791,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
35,2,2,1.052632,0.249844,0.249844,0.5,0.1,licensing_agreement
43,10,7,3.684211,0.224764,0.13626,0.48,0.4996,government_incentives; government_initiative; legislation_passage; legislative_support; meeting_with_government
57,23,21,11.052632,0.207383,0.222759,0.408696,0.339966,business_restructuring; business_strategy_shift; business_turnaround; consolidation; corporate_restructuring
8,11,5,2.631579,0.204608,0.263044,-0.118182,0.587473,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
13,12,8,4.210526,0.203796,0.183104,-0.175,0.511737,court_ruling; dispute_resolution; human_rights_hearing; intellectual_property_dispute; lawsuit
45,9,5,2.631579,0.200547,0.323439,0.155556,0.745522,fund_launch; innovation_hub_opening; menu_launch; new_exchange_launch; spin_off_announcement
26,9,9,4.736842,0.194608,0.292821,0.166667,0.385861,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
14,37,25,13.157895,0.190819,0.236423,0.278378,0.463905,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
56,3,1,0.526316,0.186009,0.032523,0.6,0.141421,banking_sector_stability; banking_system_support
55,64,29,15.263158,0.183476,0.231369,0.15,0.466034,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenges
31,19,16,8.421053,0.182425,0.240066,0.468421,0.482376,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
28,38,23,12.105263,0.173436,0.293364,0.594737,0.291048,analyst_rating; customer_loyalty_ranking; guru_rating; investment_rating; neutral_rating
