cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,142,0.025124,0.166824,0.244788,0.004191,-0.111972,0.707852,market_analysis; market_commentary; market_entry; market_fluctuation; market_impact
34,137,0.024239,0.149474,0.245493,0.003623,0.581752,0.415611,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_impact
2,382,0.067587,0.039878,0.161227,0.002695,0.339267,0.117912,partnership
59,459,0.08121,0.031857,0.153112,0.002587,-0.224074,0.182911,etf_analysis; etf_holdings; etf_holdings_analysis; etf_inclusion; etf_inflow
4,1717,0.303786,0.007942,0.072981,0.002413,0.446855,0.55185,institutional_investment; investment; investment_advice; investment_analysis; investment_and_outlook
10,623,0.110226,0.021047,0.12668,0.00232,-0.164366,0.182496,analyst_comment; analyst_commentary; analyst_downgrade; analyst_expectations; analyst_insight
17,66,0.011677,0.15868,0.249777,0.001853,0.439394,0.328854,earnings_and_sales_report; earnings_announcement; earnings_report; partnership_and_earnings_announcement; upcoming_earnings
32,223,0.039455,0.043903,0.152321,0.001732,-0.334978,0.428404,financial_analysis; growth_stock_analysis; stock_comparison; stock_opportunity; stock_performance
55,67,0.011854,0.095497,0.220698,0.001132,0.046269,0.301899,regulatory_action; regulatory_approval; regulatory_challenge; regulatory_change; regulatory_comparison
6,54,0.009554,0.115504,0.297867,0.001104,0.744444,0.139665,dividend_announcement; dividend_growth; dividend_hike; dividend_increase; dividend_update
29,20,0.003539,0.307621,0.210757,0.001089,0.6025,0.205229,counterfeit_product_removal; product_adoption; product_development; product_launch
1,14,0.002477,0.414758,0.320444,0.001027,0.328571,0.251931,comparison; industry_comparison; investment_comparison; market_comparison; operating_margin_comparison
48,276,0.048832,0.020598,0.127823,0.001006,0.532246,0.059069,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
51,9,0.001592,0.488675,0.385372,0.000778,0.133333,0.312694,competition; competition_risk; competitive_analysis; competitive_strategy; gaming_market_competition
38,43,0.007608,0.086757,0.197753,0.00066,0.446512,0.24528,economic_forecast; economic_outlook; investment_outlook; market_outlook
9,137,0.024239,0.025988,0.113621,0.00063,-0.680292,0.406846,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_forecast_revision
13,16,0.002831,0.219213,0.316601,0.000621,-0.64375,0.339059,counterfeiting_scheme; dispute_resolution; lawsuit; money_laundering_allegations; patent_infringement_lawsuit
43,12,0.002123,0.253236,0.147136,0.000538,0.516667,0.403801,economic_stimulus; government_incentives; government_initiative; government_subsidy; legislative_support
22,6,0.001062,0.432018,0.275383,0.000459,0.4,0.305505,executive_change; executive_commentary; executive_movement
37,44,0.007785,0.055249,0.154388,0.00043,0.704545,0.315476,congressional_hearing; election_impact; election_influence; illicit_funds_scandal; other
46,5,0.000885,0.485593,0.428127,0.00043,0.12,0.719444,profitability_outlook; reduced_profit_forecast; revenue_growth_outlook; revenue_impact; trading_revenue_increase
47,8,0.001415,0.295677,0.154243,0.000419,0.3375,0.441411,executive_expectations_and_valuation; industry_valuation; valuation_analysis; valuation_comparison
50,71,0.012562,0.027624,0.143906,0.000347,0.515493,0.076265,award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
36,4,0.000708,0.488348,0.32866,0.000346,-0.225,0.294746,asset_divestiture; shareholder_update; stock_sales
40,9,0.001592,0.21206,0.199421,0.000338,0.477778,0.358323,investment_portfolio_update; operational_update; ownership_update; portfolio_rebalancing; sector_upgrade
26,6,0.001062,0.304974,0.110728,0.000324,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
49,6,0.001062,0.288428,0.182312,0.000306,-0.316667,0.380424,brexit_impact; export_restrictions; geopolitical_event; trade_restrictions; trade_tensions
15,9,0.001592,0.180426,0.169102,0.000287,0.5,0.385861,acquisition; acquisition_announcement; acquisition_approval; portfolio_acquisition; potential_acquisitions
42,5,0.000885,0.309143,0.348718,0.000273,0.18,0.222711,partnership_and_competition; partnership_expansion; partnership_loss; unsubstantiated_partnership_rumor
45,3,0.000531,0.451849,0.118257,0.00024,0.6,0.141421,new_exchange_launch; promotion_launch
52,293,0.05184,0.003951,0.05901,0.000205,0.598294,0.02916,security_flaw_opportunity; security_patch
0,5,0.000885,0.212354,0.121853,0.000188,0.56,0.531413,growth_challenges; industry_growth; market_growth
20,5,0.000885,0.207791,0.182012,0.000184,0.74,0.12,infrastructure_build_out; investment_and_expansion; investment_expansion; nft_market_expansion; product_expansion
39,711,0.125796,0.001406,0.037477,0.000177,0.1,0.0,price_target
8,1,0.000177,1.0,0.0,0.000177,-0.5,0.0,labor_dispute
54,4,0.000708,0.208765,0.045555,0.000148,-0.45,0.55,credit_card_promotion; credit_rating_change
