cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.357757,0.116179,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,28,26,13.684211,0.343805,0.324021,-0.521429,0.34159,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,15,12,6.315789,0.294599,0.280029,-0.433333,0.443722,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
5,13,12,6.315789,0.283396,0.218812,0.123077,0.529374,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
36,24,18,9.473684,0.276286,0.266241,0.345833,0.419304,asset_sale; buyout_interest; divestment; divesture; equity_raising
43,16,9,4.736842,0.271357,0.161488,0.58125,0.397207,government_incentive; government_incentives; government_initiative; government_subsidy; legislative_support
27,17,8,4.210526,0.265109,0.307998,0.558824,0.377389,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
26,11,9,4.736842,0.264476,0.276661,0.2,0.361814,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
35,2,2,1.052632,0.24987,0.24987,0.5,0.1,licensing_agreement
21,14,12,6.315789,0.249129,0.263022,-0.407143,0.407894,advertising_pause; business_setback; company_response; contract_loss; customer_loss
13,18,11,5.789474,0.238018,0.259009,-0.344444,0.491282,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; lawsuit
57,23,21,11.052632,0.211072,0.22056,0.4,0.336219,business_restructuring; business_strategy_shift; company_transformation; consolidation; corporate_restructuring
45,9,5,2.631579,0.199769,0.323731,0.155556,0.745522,fund_launch; innovation_hub_opening; new_exchange_launch; spin_off_announcement
55,75,32,16.842105,0.199472,0.245564,0.153333,0.461399,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
8,12,5,2.631579,0.19644,0.25327,-0.041667,0.617061,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
38,91,47,24.736842,0.189076,0.237852,0.475824,0.335153,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
14,38,22,11.578947,0.185734,0.235138,0.323684,0.4504,acquisition_rumor; company_breakup; company_controversy; divestiture; merger
28,33,18,9.473684,0.185625,0.312389,0.572727,0.293642,analyst_rating; guru_rating; investment_rating; neutral_rating; rating_action
56,3,1,0.526316,0.180421,0.034833,0.6,0.141421,banking_sector_stability; banking_system_support
19,16,11,5.789474,0.171374,0.24428,0.65625,0.217855,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_potential
31,22,19,10.0,0.170836,0.225613,0.418182,0.510469,after_hours_trading; bullish_trade; insider_buying; oversold_condition; premarket_trading
20,38,31,16.315789,0.159755,0.139764,0.581579,0.256346,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
0,74,51,26.842105,0.154374,0.209837,0.763514,0.18349,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
30,8,5,2.631579,0.153857,0.123727,0.1,0.672681,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
11,11,9,4.736842,0.15384,0.153075,0.463636,0.481046,auction; bond_offering; contract_ratification; deal_cancellation; new_deals
39,11,9,4.736842,0.151147,0.269553,0.227273,0.626811,labor_cost_increase; price_drop; price_movement; price_target; price_target_increase
29,187,70,36.842105,0.149032,0.21829,0.72139,0.173196,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
12,5,5,2.631579,0.147531,0.095513,0.58,0.44,climate_risk_disclosure; green_bond_issuance; renewable_energy_initiative; sustainability_initiative
23,69,41,21.578947,0.145871,0.189115,0.344928,0.422394,businessSuspension; business_delegation; business_failure; business_model; business_model_description
3,22,14,7.368421,0.13384,0.125114,0.563636,0.423777,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
9,171,88,46.315789,0.120052,0.153631,0.554678,0.494125,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
7,11,11,5.789474,0.119996,0.082513,0.436364,0.357447,automation_adoption; digital_technology_success; digital_transformation; disruption_and_innovation; menu_innovation
18,17,13,6.842105,0.119829,0.117308,0.476471,0.423611,big_data_focus; cloud_adoption; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption
33,151,40,21.052632,0.114688,0.257582,0.528146,0.463166,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
16,90,17,8.947368,0.111875,0.274039,0.43,0.355106,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; efficiency_ratio_improvement
47,102,36,18.947368,0.107441,0.182074,0.247059,0.328008,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
42,100,35,18.421053,0.103314,0.209851,-0.146,0.519504,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
24,93,20,10.526316,0.097336,0.218644,0.12043,0.293133,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
1,536,85,44.736842,0.094958,0.228416,0.341045,0.234111,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
51,676,86,45.263158,0.086013,0.179519,-0.28358,0.392134,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
6,526,65,34.210526,0.080282,0.213409,0.385741,0.230733,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
46,62,16,8.421053,0.07818,0.209987,0.606452,0.318702,profit_margin_increase; profitability_outlook; reduced_profit_forecast; revenue_forecast; revenue_growth
2,1271,116,61.052632,0.077664,0.196502,0.661841,0.16074,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
58,30,10,5.263158,0.072669,0.19599,0.4,0.364234,catastrophe_loss_report; economic_data_release; industry_loss_report; market_share_report; report_release
59,1601,90,47.368421,0.064248,0.21571,-0.008713,0.311643,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
32,663,99,52.105263,0.06275,0.17642,0.632127,0.252725,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation
15,518,69,36.315789,0.055787,0.158464,0.555405,0.202779,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_and_spinoff
40,293,33,17.368421,0.053608,0.187953,-0.268259,0.408505,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
17,1450,145,76.315789,0.052999,0.145915,0.3792,0.395165,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
22,279,32,16.842105,0.051236,0.169964,0.496774,0.266311,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
37,414,53,27.894737,0.050024,0.176615,0.422947,0.293866,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1593,77,40.526316,0.046653,0.181899,0.286629,0.376712,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
34,2432,113,59.473684,0.039166,0.147372,0.217064,0.423761,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
53,4098,143,75.263158,0.036956,0.146609,0.547723,0.402443,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,86,4,2.105263,0.032346,0.156637,0.175581,0.153211,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_update
48,227,13,6.842105,0.027452,0.134251,0.370925,0.28056,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_impact; ipo_market_trend
4,3282,96,50.526316,0.025213,0.12526,0.331079,0.482574,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
44,12,10,5.263158,0.021824,0.030882,0.425,0.129904,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
52,455,11,5.789474,0.014336,0.103564,0.393407,0.335255,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; insurance_claims_improvement
50,1543,21,11.052632,0.005176,0.053745,0.895204,0.049131,adoption; award_recognition; conference_discussion; conference_participation; customer_win
