cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4187,0.161535,0.038918,0.149285,0.006287,0.528963,0.431754,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2541,0.098032,0.042018,0.15213,0.004119,0.235852,0.430737,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1606,0.06196,0.066179,0.218838,0.0041,-0.007067,0.312915,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1624,0.062654,0.064466,0.184825,0.004039,0.586946,0.204481,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,3403,0.131289,0.025853,0.12599,0.003394,0.338275,0.476156,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
17,1474,0.056867,0.055697,0.148831,0.003167,0.381099,0.394841,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
10,1769,0.068248,0.046368,0.181837,0.003165,0.24641,0.38659,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
51,677,0.026119,0.086191,0.179446,0.002251,-0.28257,0.392722,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,543,0.020949,0.101321,0.237445,0.002123,0.341068,0.235341,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,869,0.033526,0.054511,0.168507,0.001828,0.383544,0.520483,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
6,531,0.020486,0.083935,0.219772,0.00172,0.384369,0.233858,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
29,190,0.00733,0.157691,0.228704,0.001156,0.721579,0.172238,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
15,519,0.020023,0.056492,0.159124,0.001131,0.555877,0.202868,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_and_spinoff
9,299,0.011535,0.074351,0.141341,0.000858,-0.000167,0.766333,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
37,419,0.016165,0.051407,0.177294,0.000831,0.422434,0.299439,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
38,94,0.003627,0.189282,0.234759,0.000686,0.470213,0.359249,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; long_term_outlook
33,152,0.005864,0.114395,0.256759,0.000671,0.528618,0.461676,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,300,0.011574,0.056689,0.188812,0.000656,-0.250667,0.423516,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
55,107,0.004128,0.158374,0.242147,0.000654,0.159813,0.393845,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
22,282,0.01088,0.052571,0.16994,0.000572,0.494326,0.275159,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
47,107,0.004128,0.110597,0.180553,0.000457,0.265421,0.331551,executive_expectations_and_valuation; industry_valuation; market_valuation; stock_valuation; undervaluation
0,76,0.002932,0.152181,0.207487,0.000446,0.765789,0.18177,business_growth; customer_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
48,332,0.012809,0.031813,0.150235,0.000407,0.438554,0.255344,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_funding; ipo_impact
16,91,0.003511,0.113971,0.273254,0.0004,0.430769,0.353224,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; efficiency_ratio_improvement
42,100,0.003858,0.103314,0.209851,0.000399,-0.146,0.519504,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
25,33,0.001273,0.311662,0.310198,0.000397,-0.539394,0.31998,consumer_spending_decrease; economic_downturn; housing_start_decline; industry_slowdown; market_decline
23,70,0.002701,0.144706,0.188009,0.000391,0.35,0.421477,businessSuspension; business_delegation; business_failure; business_model; business_model_description
50,1614,0.062269,0.006171,0.060836,0.000384,0.878377,0.092853,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
24,96,0.003704,0.097952,0.215591,0.000363,0.109375,0.322128,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
36,28,0.00108,0.307898,0.286676,0.000333,0.264286,0.450567,asset_divestiture; asset_sale; buyout_interest; divestment; divesture
14,38,0.001466,0.185734,0.235138,0.000272,0.323684,0.4504,acquisition_rumor; company_breakup; company_controversy; divestiture; merger
52,455,0.017554,0.014336,0.103564,0.000252,0.393407,0.335255,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; insurance_claims_improvement
20,40,0.001543,0.155259,0.137628,0.00024,0.5875,0.252178,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
28,33,0.001273,0.185625,0.312389,0.000236,0.572727,0.293642,analyst_rating; guru_rating; investment_rating; neutral_rating; rating_action
