cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,5,4,2.105263,0.349986,0.098375,0.62,0.24,ai_revolution; artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,28,26,13.684211,0.342421,0.323352,-0.521429,0.34159,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,16,14,7.368421,0.289087,0.268808,-0.4375,0.429935,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
21,11,9,4.736842,0.285803,0.287822,-0.336364,0.429106,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
13,15,11,5.789474,0.282987,0.265105,-0.126667,0.525949,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; lawsuit
36,24,20,10.526316,0.26791,0.268522,0.275,0.448377,asset_sale; divestment; divesture; equity_raising; institutional_ownership
5,14,13,6.842105,0.26625,0.218829,0.078571,0.534761,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
27,17,8,4.210526,0.261854,0.308162,0.558824,0.377389,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
43,18,10,5.263158,0.259282,0.157397,0.427778,0.5733,government_incentive; government_incentives; government_initiative; government_subsidy; legislative_support
35,2,2,1.052632,0.246093,0.246093,0.5,0.1,licensing_agreement
26,13,11,5.789474,0.237945,0.265308,0.246154,0.369231,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
45,10,6,3.157895,0.234585,0.323443,0.22,0.733212,fund_launch; innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
55,79,35,18.421053,0.197994,0.241704,0.153165,0.467646,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
8,12,5,2.631579,0.194218,0.253704,-0.05,0.606218,flexible_work_arrangements; labor_agreement; labor_dispute; labor_negotiations; wage_increase
57,25,22,11.578947,0.191449,0.209792,0.444,0.347655,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
38,92,49,25.789474,0.190572,0.238397,0.491304,0.319103,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
14,39,23,12.105263,0.182121,0.231563,0.330769,0.447302,acquisition_rumor; company_breakup; company_controversy; divestiture; merger
31,23,20,10.526316,0.168002,0.219317,0.456522,0.518213,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
20,35,29,15.263158,0.166202,0.139113,0.585714,0.256507,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
28,41,25,13.157895,0.166024,0.283701,0.604878,0.28623,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
19,17,12,6.315789,0.163964,0.238182,0.664706,0.21404,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
39,10,9,4.736842,0.157332,0.281843,0.19,0.645678,labor_cost_increase; price_drop; price_target; price_target_increase; price_target_raise
56,4,2,1.052632,0.153083,0.058554,0.65,0.15,bank_performance; banking_sector_stability; banking_system_support
29,186,73,38.421053,0.153062,0.227444,0.726882,0.168813,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
12,7,7,3.684211,0.146173,0.080179,0.457143,0.483609,climate_risk_disclosure; green_bond_issuance; renewable_energy_initiative; renewable_energy_trend; sustainability_efforts
7,14,13,6.842105,0.146021,0.107039,0.528571,0.355424,automation_adoption; digital_innovation; digital_technology_success; digital_transformation; disruption_and_innovation
0,87,59,31.052632,0.141165,0.196331,0.760345,0.17422,business_growth; company_growth; customer_growth; growth_acceleration; growth_and_dividend
30,8,5,2.631579,0.138559,0.097103,0.0875,0.658478,covid_19_impact; health_crisis_impact; pandemic_impact; pandemic_recovery; pandemic_related_decline
23,75,46,24.210526,0.138247,0.178539,0.388,0.42488,businessSuspension; business_delegation; business_failure; business_model; business_model_analysis
3,24,15,7.894737,0.128614,0.119577,0.583333,0.410961,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
11,12,10,5.263158,0.124821,0.143342,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
18,16,12,6.315789,0.121869,0.12482,0.45625,0.428615,big_data_focus; cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; cryptocurrency_backing
9,174,86,45.263158,0.118626,0.151288,0.558333,0.496369,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
33,151,40,21.052632,0.116702,0.258689,0.53543,0.455961,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
16,90,17,8.947368,0.107304,0.271167,0.434444,0.354702,capital_increase_approval; capital_plan_announcement; capital_plan_approval; capital_raise_consideration; cash_reserve
47,104,38,20.0,0.10631,0.179993,0.260577,0.33696,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
1,544,86,45.263158,0.098131,0.233872,0.345129,0.235009,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
24,93,20,10.526316,0.097762,0.218199,0.136559,0.299025,currency_headwinds; economic_commentary; federal_reserve_announcement; federal_reserve_intervention; federal_reserve_policy
42,118,35,18.421053,0.088569,0.19723,-0.037288,0.534694,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_growth_prospects
51,684,88,46.315789,0.087253,0.179554,-0.280409,0.394178,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
46,65,18,9.473684,0.077632,0.205029,0.638462,0.276624,profit_margin_increase; profitability_outlook; record_revenue_increase; reduced_profit_forecast; revenue_forecast
6,574,65,34.210526,0.073506,0.205247,0.384321,0.22368,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
58,34,13,6.842105,0.068455,0.178395,0.441176,0.363899,catastrophe_loss_report; customer_satisfaction_report; economic_data_release; industry_loss_report; market_share_report
32,671,99,52.105263,0.066119,0.181056,0.632042,0.257701,avoidance_of_stocks; cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis
2,1581,119,62.631579,0.064674,0.183102,0.57976,0.204213,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
59,1598,90,47.368421,0.064582,0.216781,-0.008667,0.311746,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
15,521,69,36.315789,0.055938,0.15818,0.562572,0.196711,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_announcement
17,1377,142,74.736842,0.054053,0.151607,0.365389,0.394601,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
40,296,34,17.894737,0.053957,0.186912,-0.262162,0.412623,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
22,277,31,16.315789,0.050372,0.169477,0.497473,0.266602,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
37,411,50,26.315789,0.050047,0.177148,0.420681,0.298146,competitive_jab; congressional_hearing; crisis_management; criticism; election_impact
10,1760,83,43.684211,0.043606,0.176753,0.246023,0.387028,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
34,2518,114,60.0,0.040429,0.150545,0.235504,0.429412,industry_analysis; industry_challenges; industry_context; industry_development; industry_disruption
53,4097,146,76.842105,0.037501,0.147792,0.546881,0.403116,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
54,86,4,2.105263,0.0324,0.156856,0.175581,0.153211,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_update
48,226,12,6.315789,0.027278,0.13461,0.371681,0.280949,initial_public_offering; ipo_announcement; ipo_arrangement; ipo_impact; ipo_market_trend
44,13,11,5.789474,0.026356,0.033388,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
4,3292,99,52.105263,0.026326,0.127291,0.331774,0.482422,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
52,456,12,6.315789,0.014418,0.102815,0.390789,0.339509,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; infrastructure_disruption
50,1544,23,12.105263,0.005282,0.054077,0.895142,0.049174,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
