cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,90,0.053223,0.106195,0.199823,0.005652,-0.268889,0.775406,market_analysis; market_fluctuation; market_impact; market_movement; market_performance
34,38,0.022472,0.163802,0.246556,0.003681,0.439474,0.406227,industry_challenges; industry_concerns; industry_development; industry_outlook; industry_trend
10,12,0.007096,0.505775,0.359054,0.003589,0.633333,0.314466,analyst_comment; analyst_insight; analyst_recommendation; analyst_target_price_update; analyst_upgrade
59,9,0.005322,0.500073,0.317692,0.002662,0.188889,0.401233,etf_holdings; etf_inflow; etf_launch; etf_outflow
48,105,0.062093,0.041005,0.179095,0.002546,0.584762,0.068704,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
17,41,0.024246,0.092734,0.179739,0.002248,0.387805,0.261511,earnings_announcement; upcoming_earnings
32,200,0.118273,0.014942,0.106216,0.001767,-0.4515,0.238532,stock_performance; stock_price_increase; stock_price_movement; stock_recommendation; stock_undervaluation
9,130,0.076878,0.021917,0.11462,0.001685,-0.746154,0.277947,earnings_disappointment; earnings_forecast; earnings_forecast_revision; earnings_guidance; earnings_related
2,9,0.005322,0.30779,0.280104,0.001638,0.555556,0.183249,partnership
6,5,0.002957,0.524697,0.394944,0.001551,0.18,0.365513,dividend_announcement; dividend_update
43,8,0.004731,0.297332,0.153326,0.001407,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
38,39,0.023063,0.060907,0.186731,0.001405,0.417949,0.23737,bearish_outlook; investment_outlook; market_outlook
22,6,0.003548,0.353612,0.304761,0.001255,0.266667,0.512076,executive_change; executive_commentary; executive_movement; executive_statement
46,3,0.001774,0.688303,0.440806,0.001221,-0.233333,0.731817,reduced_profit_forecast; revenue_guidance_and_dividend_increase; revenue_impact
36,3,0.001774,0.638598,0.263145,0.001133,-0.266667,0.329983,asset_divestiture; stock_sales
4,106,0.062685,0.017955,0.102457,0.001125,0.523113,0.087732,investment; investment_announcement; investment_endorsement; investment_opportunity; investment_recommendation
1,4,0.002365,0.464863,0.340363,0.0011,0.275,0.34187,comparison; industry_comparison; market_comparison; sector_comparison
55,32,0.018924,0.056831,0.202359,0.001075,0.19375,0.176666,regulatory_change; regulatory_update
13,12,0.007096,0.144446,0.25796,0.001025,-0.766667,0.084984,lawsuit; money_laundering_allegations
50,69,0.040804,0.024433,0.143921,0.000997,0.504348,0.035853,conference_participation; diversity_initiative
40,10,0.005914,0.139376,0.165004,0.000824,0.5,0.43359,brokerage_update; brokerage_upgrade; guidance_revision; operational_update; portfolio_rebalancing
39,711,0.420461,0.001406,0.037477,0.000591,0.1,0.0,price_target
45,2,0.001183,0.405298,0.113168,0.000479,0.5,0.0,new_exchange_launch
47,4,0.002365,0.2013,0.133647,0.000476,0.625,0.082916,executive_expectations_and_valuation; industry_valuation; undervaluation; valuation_comparison
25,7,0.00414,0.112354,0.093048,0.000465,-0.7,0.075593,industry_slowdown; market_decline; sector_downgrade_warning; stock_price_decrease
26,3,0.001774,0.230248,0.069634,0.000408,-0.5,0.0,financial_support; loan_deferrals; loan_loss_projections
15,4,0.002365,0.158622,0.166391,0.000375,0.375,0.471036,acquisition; acquisition_approval; portfolio_acquisition
54,3,0.001774,0.193095,0.012664,0.000343,-0.766667,0.04714,credit_rating_change
58,2,0.001183,0.248983,0.183749,0.000294,0.2,0.7,economic_data_release; sales_report
37,1,0.000591,0.489514,0.0,0.000289,0.5,0.0,other
30,5,0.002957,0.072422,0.010669,0.000214,0.78,0.074833,vaccine_development; vaccine_speculation; vaccine_trial_results
16,2,0.001183,0.177213,0.098202,0.00021,0.65,0.15,construction_spending_increase; financial_performance
23,3,0.001774,0.067306,0.002639,0.000119,0.833333,0.094281,business_update; market_opportunity
57,3,0.001774,0.066394,0.000124,0.000118,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
5,2,0.001183,0.0962,0.000319,0.000114,0.2,0.0,supply_chain_issue
31,2,0.001183,0.064825,0.000477,7.7e-05,0.55,0.05,insider_buying; pre_market_trading
28,1,0.000591,0.11587,0.0,6.9e-05,-0.5,0.0,ratings_action
33,1,0.000591,0.073459,0.0,4.3e-05,0.6,0.0,sector_rotation
19,1,0.000591,0.070411,0.0,4.2e-05,0.8,0.0,stock_recovery
20,1,0.000591,0.069327,0.0,4.1e-05,0.6,0.0,market_expansion
24,1,0.000591,0.066955,0.0,4e-05,-0.7,0.0,interest_rate_impact
21,1,0.000591,0.065914,0.0,3.9e-05,0.9,0.0,operations_resumption
