cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
46,3,3,1.578947,0.688303,0.440806,-0.233333,0.731817,reduced_profit_forecast; revenue_guidance_and_dividend_increase; revenue_impact
36,3,3,1.578947,0.638598,0.263145,-0.266667,0.329983,asset_divestiture; stock_sales
6,5,3,1.578947,0.524697,0.394944,0.18,0.365513,dividend_announcement; dividend_update
10,12,8,4.210526,0.505775,0.359054,0.633333,0.314466,analyst_comment; analyst_insight; analyst_recommendation; analyst_target_price_update; analyst_upgrade
59,9,6,3.157895,0.500073,0.317692,0.188889,0.401233,etf_holdings; etf_inflow; etf_launch; etf_outflow
37,1,1,0.526316,0.489514,0.0,0.5,0.0,other
1,4,4,2.105263,0.464863,0.340363,0.275,0.34187,comparison; industry_comparison; market_comparison; sector_comparison
45,2,1,0.526316,0.405298,0.113168,0.5,0.0,new_exchange_launch
22,6,4,2.105263,0.353612,0.304761,0.266667,0.512076,executive_change; executive_commentary; executive_movement; executive_statement
2,9,3,1.578947,0.30779,0.280104,0.555556,0.183249,partnership
43,8,3,1.578947,0.297332,0.153326,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
58,2,2,1.052632,0.248983,0.183749,0.2,0.7,economic_data_release; sales_report
26,3,2,1.052632,0.230248,0.069634,-0.5,0.0,financial_support; loan_deferrals; loan_loss_projections
47,4,2,1.052632,0.2013,0.133647,0.625,0.082916,executive_expectations_and_valuation; industry_valuation; undervaluation; valuation_comparison
54,3,1,0.526316,0.193095,0.012664,-0.766667,0.04714,credit_rating_change
16,2,2,1.052632,0.177213,0.098202,0.65,0.15,construction_spending_increase; financial_performance
34,38,10,5.263158,0.163802,0.246556,0.439474,0.406227,industry_challenges; industry_concerns; industry_development; industry_outlook; industry_trend
15,4,3,1.578947,0.158622,0.166391,0.375,0.471036,acquisition; acquisition_approval; portfolio_acquisition
13,12,2,1.052632,0.144446,0.25796,-0.766667,0.084984,lawsuit; money_laundering_allegations
40,10,5,2.631579,0.139376,0.165004,0.5,0.43359,brokerage_update; brokerage_upgrade; guidance_revision; operational_update; portfolio_rebalancing
28,1,1,0.526316,0.11587,0.0,-0.5,0.0,ratings_action
25,7,5,2.631579,0.112354,0.093048,-0.7,0.075593,industry_slowdown; market_decline; sector_downgrade_warning; stock_price_decrease
53,90,11,5.789474,0.106195,0.199823,-0.268889,0.775406,market_analysis; market_fluctuation; market_impact; market_movement; market_performance
5,2,2,1.052632,0.0962,0.000319,0.2,0.0,supply_chain_issue
17,41,8,4.210526,0.092734,0.179739,0.387805,0.261511,earnings_announcement; upcoming_earnings
33,1,1,0.526316,0.073459,0.0,0.6,0.0,sector_rotation
30,5,3,1.578947,0.072422,0.010669,0.78,0.074833,vaccine_development; vaccine_speculation; vaccine_trial_results
19,1,1,0.526316,0.070411,0.0,0.8,0.0,stock_recovery
20,1,1,0.526316,0.069327,0.0,0.6,0.0,market_expansion
23,3,3,1.578947,0.067306,0.002639,0.833333,0.094281,business_update; market_opportunity
24,1,1,0.526316,0.066955,0.0,-0.7,0.0,interest_rate_impact
57,3,1,0.526316,0.066394,0.000124,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
21,1,1,0.526316,0.065914,0.0,0.9,0.0,operations_resumption
31,2,1,0.526316,0.064825,0.000477,0.55,0.05,insider_buying; pre_market_trading
38,39,4,2.105263,0.060907,0.186731,0.417949,0.23737,bearish_outlook; investment_outlook; market_outlook
55,32,4,2.105263,0.056831,0.202359,0.19375,0.176666,regulatory_change; regulatory_update
48,105,4,2.105263,0.041005,0.179095,0.584762,0.068704,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
50,69,2,1.052632,0.024433,0.143921,0.504348,0.035853,conference_participation; diversity_initiative
9,130,5,2.631579,0.021917,0.11462,-0.746154,0.277947,earnings_disappointment; earnings_forecast; earnings_forecast_revision; earnings_guidance; earnings_related
4,106,3,1.578947,0.017955,0.102457,0.523113,0.087732,investment; investment_announcement; investment_endorsement; investment_opportunity; investment_recommendation
32,200,9,4.736842,0.014942,0.106216,-0.4515,0.238532,stock_performance; stock_price_increase; stock_price_movement; stock_recommendation; stock_undervaluation
39,711,1,0.526316,0.001406,0.037477,0.1,0.0,price_target
