cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4184,0.16142,0.038743,0.149204,0.006254,0.529928,0.430314,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2540,0.097994,0.041748,0.151624,0.004091,0.236437,0.430711,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1603,0.061844,0.065922,0.218729,0.004077,-0.00733,0.313042,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1612,0.062191,0.064676,0.184939,0.004022,0.588275,0.205218,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,3410,0.131559,0.026109,0.126413,0.003435,0.33912,0.476189,activist_investor; alternative_investment; competitive_investment; cryptocurrency_investment; esg_investing
10,1796,0.06929,0.045591,0.180434,0.003159,0.250501,0.385258,analyst_comment; analyst_commentary; analyst_coverage; analyst_downgrade; analyst_estimate
17,1404,0.054167,0.055838,0.151974,0.003025,0.367835,0.395847,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,678,0.026157,0.086292,0.179713,0.002257,-0.278761,0.396285,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,527,0.020332,0.103961,0.239058,0.002114,0.350474,0.23993,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,874,0.033719,0.055048,0.168879,0.001856,0.386499,0.520694,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
6,557,0.021489,0.081093,0.215744,0.001743,0.383124,0.234928,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,526,0.020293,0.056926,0.158538,0.001155,0.559316,0.205205,acquisition; acquisition_and_dividend; acquisition_and_partnership; acquisition_and_restructuring; acquisition_announcement
29,187,0.007215,0.156357,0.229709,0.001128,0.72861,0.167147,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
37,418,0.016127,0.051103,0.17665,0.000824,0.42512,0.294309,congressional_hearing; crisis_management; criticism; election_impact; election_influence
9,286,0.011034,0.073651,0.144171,0.000813,-0.026399,0.769214,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
55,117,0.004514,0.155237,0.234872,0.000701,0.177778,0.401942,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
33,156,0.006019,0.114527,0.25451,0.000689,0.531731,0.456754,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
38,93,0.003588,0.189414,0.234214,0.00068,0.494624,0.319985,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
