cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,126,0.038147,0.140378,0.231127,0.005355,-0.198413,0.697841,market_analysis; market_commentary; market_entry; market_fluctuation; market_impact
34,130,0.039358,0.131281,0.232296,0.005167,0.61,0.399779,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
2,373,0.112928,0.029652,0.145196,0.003348,0.332708,0.108375,partnership
10,184,0.055707,0.057142,0.199447,0.003183,-0.091848,0.302685,analyst_comment; analyst_commentary; analyst_downgrade; analyst_expectations; analyst_insight
59,449,0.135937,0.022655,0.133791,0.00308,-0.23608,0.152306,etf_holdings; etf_inclusion; etf_inflow; etf_launch; etf_outflow
32,221,0.066909,0.043039,0.152231,0.00288,-0.343891,0.419784,financial_analysis; growth_stock_analysis; stock_comparison; stock_opportunity; stock_performance
17,60,0.018165,0.152382,0.236333,0.002768,0.426667,0.340033,earnings_announcement; earnings_report; upcoming_earnings
4,185,0.05601,0.044039,0.160097,0.002467,0.522162,0.117154,institutional_investment; investment; investment_advice; investment_analysis; investment_move
6,57,0.017257,0.105537,0.283225,0.001821,0.72807,0.212549,dividend_announcement; dividend_growth; dividend_increase; dividend_update
48,275,0.083258,0.020257,0.128211,0.001687,0.532364,0.059144,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
1,12,0.003633,0.445606,0.334401,0.001619,0.333333,0.259272,comparison; industry_comparison; market_comparison; operating_margin_comparison; peer_comparison
55,68,0.020587,0.069702,0.173747,0.001435,0.072059,0.335562,regulatory_action; regulatory_approval; regulatory_challenge; regulatory_change; regulatory_environment
29,12,0.003633,0.332757,0.262524,0.001209,0.566667,0.239212,counterfeit_product_removal; product_development; product_launch
38,42,0.012716,0.08607,0.201778,0.001094,0.397619,0.2972,bearish_outlook; economic_forecast; economic_outlook; investment_outlook; market_outlook
9,134,0.040569,0.02476,0.114877,0.001004,-0.713433,0.344854,earnings_disappointment; earnings_estimate_revisions; earnings_expectation; earnings_forecast; earnings_forecast_revision
43,10,0.003028,0.252775,0.1655,0.000765,0.52,0.421426,economic_stimulus; government_incentives; government_initiative; government_subsidy; legislative_support
13,15,0.004541,0.166526,0.252502,0.000756,-0.653333,0.348074,counterfeiting_scheme; dispute_resolution; lawsuit; money_laundering_allegations
47,9,0.002725,0.272125,0.16527,0.000741,0.344444,0.408551,executive_expectations_and_valuation; undervaluation; valuation_comparison; valuation_update
46,4,0.001211,0.585631,0.421355,0.000709,0.025,0.775806,profitability_outlook; reduced_profit_forecast; revenue_growth_outlook; revenue_impact
36,5,0.001514,0.425025,0.335041,0.000643,-0.26,0.257682,asset_divestiture; institutional_ownership_change; shareholder_update; stock_sales
22,6,0.001817,0.352847,0.304598,0.000641,0.266667,0.512076,executive_change; executive_commentary; executive_movement; executive_statement
50,72,0.021798,0.028108,0.143084,0.000613,0.519444,0.082729,award_or_recognition; award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
26,7,0.002119,0.280436,0.142129,0.000594,-0.2,0.453557,bond_issuance; bond_issue; bond_sale; financial_support; lending_restrictions
40,10,0.003028,0.192923,0.187442,0.000584,0.37,0.469148,guidance_revision; investment_portfolio_update; operational_update; ownership_update; portfolio_rebalancing
51,6,0.001817,0.260295,0.332549,0.000473,0.033333,0.286744,competition; competition_risk; competitive_analysis; competitive_strategy; market_competition
37,40,0.01211,0.038201,0.126143,0.000463,0.715,0.319805,congressional_hearing; election_impact; illicit_funds_scandal; other
45,3,0.000908,0.454072,0.110357,0.000412,0.6,0.141421,new_exchange_launch; promotion_launch
15,8,0.002422,0.136135,0.127468,0.00033,0.525,0.402337,acquisition; acquisition_announcement; acquisition_approval; portfolio_acquisition; strategic_acquisitions
39,712,0.215562,0.001493,0.037522,0.000322,0.100702,0.018725,price_target; target_price_increase
54,4,0.001211,0.217119,0.04016,0.000263,-0.45,0.55,credit_card_promotion; credit_rating_change
0,4,0.001211,0.210403,0.1274,0.000255,0.5,0.578792,growth_challenges; industry_growth; market_growth
25,6,0.001817,0.135194,0.081501,0.000246,-0.666667,0.094281,housing_start_decline; industry_slowdown; market_decline; sector_downgrade_warning
20,4,0.001211,0.180776,0.187245,0.000219,0.675,0.129904,infrastructure_build_out; investment_expansion; market_expansion; nft_market_expansion
7,2,0.000606,0.322225,0.000601,0.000195,0.7,0.0,technology_transition
3,3,0.000908,0.207652,0.13135,0.000189,0.6,0.141421,sales Surge; sales_growth; sales_performance
35,1,0.000303,0.494013,0.0,0.00015,0.6,0.0,licensing_agreement
16,3,0.000908,0.145333,0.0829,0.000132,0.5,0.244949,efficiency_ratio_improvement; financial_performance
49,3,0.000908,0.144505,0.105816,0.000131,-0.6,0.141421,brexit_impact; export_restrictions; trade_restrictions
24,4,0.001211,0.103303,0.055987,0.000125,0.0,0.751665,inflation_slowdown; interest_rate_impact; interest_rate_sensitive_benefits
31,4,0.001211,0.099961,0.035816,0.000121,0.3,0.587367,pre_market_trading; sell_signal; unusual_trading_volume
33,3,0.000908,0.122587,0.076594,0.000111,0.666667,0.094281,divergence_phenomenon; sector_rotation; technical_breakout
30,5,0.001514,0.071937,0.012316,0.000109,0.78,0.074833,vaccine_development; vaccine_speculation; vaccine_trial_results
