cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4172,0.160957,0.039164,0.149692,0.006304,0.529362,0.429809,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
34,2547,0.098264,0.042051,0.151851,0.004132,0.23726,0.430508,industrial_policy; industry_analysis; industry_challenges; industry_concerns; industry_context
59,1606,0.06196,0.066254,0.219196,0.004105,-0.006258,0.313756,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1615,0.062307,0.065089,0.185018,0.004056,0.579071,0.202205,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
4,3348,0.129167,0.02616,0.127233,0.003379,0.33977,0.479534,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
10,1762,0.067978,0.045883,0.181695,0.003119,0.24563,0.386823,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1397,0.053897,0.055479,0.152093,0.00299,0.367037,0.394608,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,681,0.026273,0.087273,0.180453,0.002293,-0.275918,0.399421,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,576,0.022222,0.096175,0.231015,0.002137,0.336806,0.23296,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,874,0.033719,0.055325,0.168612,0.001865,0.3873,0.519449,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_analysis; growth_stock_evaluation
6,577,0.022261,0.07707,0.212103,0.001716,0.396534,0.224315,business_update_and_dividend_growth; dividend_adjustment; dividend_analysis; dividend_announcement; dividend_announcement_and_share_repurchase
15,529,0.020409,0.056923,0.158201,0.001162,0.561059,0.204569,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
29,187,0.007215,0.152998,0.226621,0.001104,0.72139,0.173196,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
37,416,0.016049,0.051885,0.178209,0.000833,0.421875,0.299723,congressional_hearing; crisis_management; criticism; election_aftermath; election_impact
9,284,0.010957,0.07364,0.144195,0.000807,-0.030986,0.767765,earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade; earnings_beat
55,98,0.003781,0.186188,0.245437,0.000704,0.247959,0.409138,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
33,154,0.005941,0.116014,0.25627,0.000689,0.539286,0.452517,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,301,0.011613,0.057411,0.189267,0.000667,-0.25515,0.416697,asset_management_update; asset_under_management_update; assets_under_management_update; brokerage_update; brokerage_upgrade
38,88,0.003395,0.195329,0.241664,0.000663,0.481818,0.323087,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
22,278,0.010725,0.051636,0.170451,0.000554,0.498201,0.266398,ceo_appointment; executive_appointment; executive_background; executive_change; executive_commentary
47,114,0.004398,0.108089,0.175114,0.000475,0.29386,0.341124,executive_expectations_and_valuation; market_valuation; stock_valuation; undervaluation; undervaluation_analysis
0,107,0.004128,0.113629,0.185683,0.000469,0.770093,0.163613,business_growth; company_growth; growth_acceleration; growth_and_dividend; growth_and_value_opportunity
48,330,0.012731,0.031764,0.15091,0.000404,0.438485,0.255374,initial_public_offering; ipo_announcement; ipo_funding; ipo_impact; ipo_investment
42,100,0.003858,0.103233,0.210306,0.000398,-0.146,0.519504,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
23,76,0.002932,0.135676,0.176883,0.000398,0.389474,0.422268,businessSuspension; business_delegation; business_failure; business_model; business_model_description
50,1616,0.062346,0.006283,0.061178,0.000392,0.877475,0.09628,adoption; award_recognition; conference_discussion; conference_participation; customer_win
16,90,0.003472,0.109999,0.271714,0.000382,0.433333,0.354338,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; construction_spending_increase
25,30,0.001157,0.329084,0.316599,0.000381,-0.54,0.335261,consumer_spending_decrease; economic_downturn; industry_slowdown; market_decline; market_plunge
24,97,0.003742,0.097438,0.214159,0.000365,0.135052,0.337987,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
36,29,0.001119,0.292232,0.286283,0.000327,0.227586,0.461554,asset_divestiture; asset_sale; divestment; divesture; equity_raising
14,37,0.001427,0.189267,0.236973,0.00027,0.275676,0.45938,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
28,40,0.001543,0.166191,0.287413,0.000256,0.5875,0.334057,analyst_rating; guru_rating; investment_rating; neutral_rating; rating_action
52,455,0.017554,0.014334,0.103329,0.000252,0.393407,0.335255,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; health_concerns; insurance_claims_improvement
46,67,0.002585,0.090436,0.230542,0.000234,0.604478,0.350451,profit_margin_increase; profitability_outlook; record_revenue_increase; reduced_profit_forecast; revenue_forecast
13,29,0.001119,0.204715,0.265861,0.000229,-0.513793,0.436857,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; lawsuit
20,34,0.001312,0.167897,0.142806,0.00022,0.567647,0.251724,adoption_expansion; benefit_expansion; business_expansion; delivery_expansion; expansion
57,29,0.001119,0.170019,0.204335,0.00019,0.531034,0.293732,business_restart; business_restart_plan; business_restructuring; business_resumption; business_strategy_shift
43,19,0.000733,0.253224,0.156084,0.000186,0.436842,0.559333,economic_stimulus; government_incentive; government_incentives; government_initiative; government_subsidy
49,16,0.000617,0.296926,0.273502,0.000183,-0.4375,0.429935,brexit_impact; export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions
27,39,0.001505,0.115897,0.244107,0.000174,0.3,0.337411,index_composition; index_construction; index_inclusion; index_movement; market_index_movement
31,22,0.000849,0.172951,0.224697,0.000147,0.45,0.528075,after_hours_trading; bullish_trade; insider_buying; oversold_condition; pre_market_trading
5,13,0.000502,0.283569,0.221953,0.000142,0.123077,0.529374,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
26,15,0.000579,0.24349,0.247982,0.000141,0.1,0.45607,bankruptcy; bond_issuance; bond_issue; bond_sale; debt_analysis
54,89,0.003434,0.037517,0.156551,0.000129,0.14382,0.227322,credit_agreement; credit_card_promotion; credit_card_switch; credit_quality_concerns; credit_rating_change
21,13,0.000502,0.248843,0.271949,0.000125,-0.253846,0.518304,advertising_pause; company_response; contract_loss; customer_loss; operations_resumption
3,24,0.000926,0.12918,0.120023,0.00012,0.583333,0.410961,demand_surge; holiday_sales; holiday_sales_report; holiday_season_sales; new_purchase
45,11,0.000424,0.279792,0.314406,0.000119,0.236364,0.699705,innovation_hub_opening; new_exchange_launch; promotion_launch; spin_off_announcement
19,19,0.000733,0.155209,0.227814,0.000114,0.678947,0.206675,business_recovery; economic_recovery; market_rebound; market_recovery; recovery
39,721,0.027816,0.003558,0.053082,9.9e-05,0.100971,0.074571,labor_cost_increase; price_drop; price_target; price_target_increase; target_price_revision
8,13,0.000502,0.186599,0.247037,9.4e-05,0.015385,0.624926,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
58,32,0.001235,0.066589,0.184769,8.2e-05,0.425,0.365718,catastrophe_loss_report; economic_data_release; industry_loss_report; portfolio_disclosure; report_release
7,14,0.00054,0.149592,0.111585,8.1e-05,0.507143,0.347366,automation_adoption; digital_innovation; digital_transformation; disruption_and_innovation; menu_innovation
18,14,0.00054,0.129062,0.131125,7e-05,0.428571,0.447898,cloud_competition; cloud_computing_strategy; cryptocurrency_adoption; custom_chip_development; customer_migration
11,12,0.000463,0.13284,0.143674,6.1e-05,0.533333,0.46428,auction; bond_offering; contract_award; contract_ratification; contract_win
30,14,0.00054,0.113703,0.091623,6.1e-05,0.392857,0.612331,covid_19_impact; health_crisis_impact; pandemic_growth; pandemic_impact; pandemic_recovery
41,4,0.000154,0.377171,0.114737,5.8e-05,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
12,8,0.000309,0.138258,0.087656,4.3e-05,0.5,0.466369,climate_risk_disclosure; green_bond_issuance; renewable_energy_commitment; renewable_energy_initiative; renewable_energy_trend
56,3,0.000116,0.18322,0.034678,2.1e-05,0.6,0.141421,banking_sector_stability; banking_system_support
35,22,0.000849,0.023128,0.105986,2e-05,0.590909,0.04166,licensing_agreement
44,13,0.000502,0.025866,0.032779,1.3e-05,0.430769,0.126398,high_options_trading_volume; options_contract_availability; options_contract_update; options_trading; options_trading_activity
