cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.377171,0.114737,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,25,23,12.105263,0.365786,0.332417,-0.508,0.357681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,14,12,6.315789,0.322136,0.279879,-0.428571,0.458925,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
5,11,10,5.263158,0.317853,0.224899,0.109091,0.574384,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
38,48,39,20.526316,0.288097,0.231359,0.535417,0.375965,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
55,52,32,16.842105,0.276233,0.251796,0.284615,0.474092,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
36,24,20,10.526316,0.266022,0.267885,0.320833,0.438728,asset_sale; divestment; divesture; equity_raising; institutional_ownership_change
21,12,10,5.263158,0.264335,0.277488,-0.35,0.41332,advertising_pause; company_response; contract_loss; customer_loss; outage_impact_on_clients
13,13,10,5.263158,0.258619,0.280328,-0.338462,0.479645,court_ruling; human_rights_hearing; lawsuit; lawsuit_settlement; legal_dispute
43,11,8,4.210526,0.225737,0.151308,0.390909,0.614158,government_incentive; government_incentives; government_initiative; legislative_support; meeting_with_government
45,8,4,2.105263,0.216636,0.33974,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
14,33,21,11.052632,0.202133,0.247624,0.248485,0.474898,acquisition_rumor; acquisition_rumors; company_breakup; company_controversy; divestiture
26,9,9,4.736842,0.194513,0.293287,0.233333,0.434613,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
31,18,16,8.421053,0.188024,0.24518,0.483333,0.507992,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
8,13,5,2.631579,0.186599,0.247037,0.015385,0.624926,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
56,3,1,0.526316,0.18322,0.034678,0.6,0.141421,banking_sector_stability; banking_system_support
57,26,23,12.105263,0.182361,0.212362,0.496154,0.2902,business_restructuring; business_strategy_shift; business_turnaround; company_transformation; consolidation
19,16,11,5.789474,0.170395,0.245275,0.65625,0.217855,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
