cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,4049,0.176043,0.036248,0.145518,0.006381,0.548992,0.401278,cryptocurrency_market_fluctuation; cryptocurrency_market_movement; cryptocurrency_price_movement; market_analysis; market_commentary
59,1236,0.053739,0.080424,0.237582,0.004322,0.051497,0.336596,etf_analysis; etf_comparison; etf_composition; etf_description; etf_focus
2,1215,0.052826,0.080584,0.199658,0.004257,0.651193,0.160339,blockchain_partnership; collaboration; industry_partnership; investment_partnership; partnership
34,2489,0.108217,0.037882,0.146098,0.0041,0.232282,0.42901,industrial_policy; industry_analysis; industry_challenges; industry_context; industry_development
4,3255,0.141522,0.024836,0.125193,0.003515,0.335576,0.485291,activist_investor; alternative_investment; cryptocurrency_investment; esg_investing; hedge_fund_positioning
10,1594,0.069304,0.046066,0.181596,0.003193,0.288519,0.377803,analyst_comment; analyst_commentary; analyst_coverage; analyst_coverage_initiation; analyst_downgrade
17,1327,0.057696,0.052203,0.149548,0.003012,0.358591,0.398629,acquisition_and_earnings_announcement; earnings_and_sales_report; earnings_announcement; earnings_announcement_and_acquisition; earnings_announcement_and_deal_uncertainty
51,682,0.029652,0.085647,0.176705,0.00254,-0.27654,0.398356,competition; competition_analysis; competition_and_privacy_changes; competition_expansion; competition_intensification
1,515,0.022391,0.0973,0.231157,0.002179,0.34835,0.237651,comparable_analysis; comparative_analysis; comparison; competitive_benchmarking; competitive_comparison
32,669,0.029087,0.060839,0.172517,0.00177,0.640957,0.238949,cyclical_stock_analysis; financial_analysis; former_penny_stocks; growth_stock_evaluation; growth_stock_recommendation
6,527,0.022913,0.073635,0.200827,0.001687,0.363188,0.200691,business_update_and_dividend_growth; dividend_adjustment; dividend_announcement; dividend_announcement_and_share_repurchase; dividend_comparison
15,523,0.022739,0.056018,0.157727,0.001274,0.563289,0.201596,acquisition; acquisition_and_dividend; acquisition_and_expansion; acquisition_and_partnership; acquisition_and_restructuring
29,200,0.008696,0.136642,0.221757,0.001188,0.71675,0.160956,brand_performance; brand_recognition; counterfeit_product_removal; product_adoption; product_demand
37,407,0.017696,0.049192,0.176931,0.00087,0.42457,0.291629,congressional_hearing; crisis_management; criticism; election_impact; government_investigation
9,161,0.007,0.116261,0.149564,0.000814,0.586335,0.464985,acquisitions_and_earnings_growth; earnings_analysis; earnings_and_demand_update; earnings_and_financials; earnings_and_rating_upgrade
33,152,0.006609,0.11641,0.257472,0.000769,0.529276,0.462133,added_position; added_positions; blue_chip_classification; breakout; cloud_transition
40,294,0.012783,0.052939,0.185971,0.000677,-0.261565,0.418516,asset_management_update; asset_under_management_update; assets_under_management_update; capital_buffer_update; customer_account_shift
55,54,0.002348,0.272103,0.246892,0.000639,0.242593,0.500963,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
38,47,0.002043,0.28829,0.228312,0.000589,0.521277,0.380753,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
0,109,0.004739,0.114331,0.183457,0.000542,0.768807,0.161812,business_growth; cloud_services_growth; company_growth; customer_growth; expansion_and_growth
22,272,0.011826,0.045675,0.160731,0.00054,0.497059,0.264975,ceo_appointment; executive_appointment; executive_background; executive_change; executive_hire
23,120,0.005217,0.085352,0.159021,0.000445,0.025833,0.533931,businessSuspension; business_delegation; business_failure; business_model; business_model_description
42,100,0.004348,0.102049,0.20975,0.000444,-0.143,0.524072,investment_and_partnership; partnership_acquisition; partnership_and_certifications; partnership_and_competition; partnership_and_expansion
16,91,0.003957,0.111544,0.272805,0.000441,0.432967,0.354269,capital_increase_approval; capital_plan_approval; capital_raise_consideration; cash_reserve; efficiency_ratio_improvement
47,101,0.004391,0.100308,0.175038,0.00044,0.264356,0.319834,market_valuation; stock_valuation; undervaluation; undervaluation_analysis; undervaluation_opportunity
24,95,0.00413,0.099353,0.217712,0.00041,0.138947,0.313317,currency_headwinds; economic_commentary; economic_policy_impact; federal_reserve_announcement; federal_reserve_intervention
25,25,0.001087,0.37556,0.329772,0.000408,-0.496,0.352681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
50,1544,0.06713,0.0052,0.05385,0.000349,0.895013,0.049161,adoption; award_or_recognition; award_recognition; conference_discussion; conference_participation
14,33,0.001435,0.205627,0.246667,0.000295,0.29697,0.434487,acquisition_rumor; company_breakup; company_controversy; divestiture; merger_acquisition
28,40,0.001739,0.1681,0.285779,0.000292,0.5975,0.285909,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
36,26,0.00113,0.250067,0.262466,0.000283,0.35,0.446568,asset_sale; divestment; divesture; equity_raising; institutional_ownership
52,454,0.019739,0.014057,0.103206,0.000277,0.395595,0.332363,catastrophe_loss_estimate; data_security_concerns; health_and_safety_measures; insurance_claims_improvement; natural_disaster
