cluster_id,fact_count,sample_count,percentage_of_samples,avg_attention_score,std_attention_score,avg_sentiment,std_sentiment,sample_event_types
41,4,4,2.105263,0.375887,0.111372,0.575,0.248747,artificial_intelligence_adoption; investment_in_ai; investment_in_artificial_intelligence
25,25,23,12.105263,0.37556,0.329772,-0.496,0.352681,consumer_spending_decrease; economic_downturn; market_decline; market_plunge; pc_shipments_decline
49,15,12,6.315789,0.311698,0.274241,-0.453333,0.452941,export_restrictions; geopolitical_event; geopolitical_risk; geopolitical_tensions; tariff_impact
5,11,10,5.263158,0.311071,0.227344,0.209091,0.589999,demand_supply_mismatch; production_challenges; production_milestone; production_miss; supply_agreement
38,47,40,21.052632,0.28829,0.228312,0.521277,0.380753,economic_forecast; economic_outlook; investment_outlook; long_term_outlook; market_cap_projection
55,54,34,17.894737,0.272103,0.246892,0.242593,0.500963,regulatory_action; regulatory_announcement; regulatory_approval; regulatory_call; regulatory_challenge
21,13,11,5.789474,0.262349,0.269788,-0.4,0.422447,advertising_pause; business_setback; company_response; contract_loss; customer_loss
13,16,11,5.789474,0.260249,0.267843,-0.33125,0.519277,counterfeiting_scheme; court_ruling; dispute_resolution; human_rights_hearing; lawsuit
36,26,21,11.052632,0.250067,0.262466,0.35,0.446568,asset_sale; divestment; divesture; equity_raising; institutional_ownership
43,10,7,3.684211,0.228522,0.149349,0.35,0.629682,government_incentives; government_initiative; legislative_support; meeting_with_government; tax_credit_extension
45,8,4,2.105263,0.21622,0.338465,0.1,0.772981,innovation_hub_opening; new_exchange_launch; spin_off_announcement
14,33,22,11.578947,0.205627,0.246667,0.29697,0.434487,acquisition_rumor; company_breakup; company_controversy; divestiture; merger_acquisition
8,12,5,2.631579,0.195521,0.254681,-0.041667,0.617061,flexible_work_arrangements; labor_agreement; labor_contract_agreement; labor_dispute; labor_negotiations
57,26,24,12.631579,0.188082,0.211294,0.446154,0.341074,business_restructuring; business_strategy_shift; company_transformation; consolidation; corporate_restructuring
31,18,16,8.421053,0.186437,0.245527,0.483333,0.507992,after_hours_trading; bullish_trade; insider_buying; oversold_condition; record_trading_volume
26,11,11,5.789474,0.170225,0.268976,0.172727,0.432941,bankruptcy; debt_analysis; debt_offering; debt_origination_record; debt_refinancing
28,40,24,12.631579,0.1681,0.285779,0.5975,0.285909,analyst_rating; brand_loyalty_ranking; customer_loyalty_ranking; guru_rating; investment_rating
19,17,12,6.315789,0.164751,0.239602,0.664706,0.21404,business_recovery; economic_recovery; market_rebound; market_recovery; recovery_outlook
20,34,29,15.263158,0.153493,0.12683,0.570588,0.265163,adoption_expansion; benefit_expansion; business_expansion; business_model_expansion; delivery_expansion
