cluster_id,fact_count,cluster_proportion,avg_attention_score,std_attention_score,weighted_attention_score,avg_sentiment,std_sentiment,sample_event_types
53,116,0.039726,0.134366,0.236645,0.005338,-0.169828,0.733229,market_analysis; market_commentary; market_fluctuation; market_impact; market_movement
34,56,0.019178,0.228266,0.256796,0.004378,0.4125,0.468303,industry_challenges; industry_concerns; industry_development; industry_group_performance; industry_outlook
32,219,0.075,0.041434,0.152333,0.003108,-0.361644,0.39551,growth_stock_analysis; stock_performance; stock_pick; stock_price_increase; stock_price_movement
10,180,0.061644,0.048016,0.179975,0.00296,-0.103333,0.279861,analyst_comment; analyst_expectations; analyst_insight; analyst_recommendation; analyst_target_price
59,375,0.128425,0.021522,0.129441,0.002764,-0.186933,0.099679,etf_holdings; etf_inclusion; etf_inflow; etf_launch; etf_outflow
2,350,0.119863,0.020826,0.127297,0.002496,0.311143,0.065608,partnership
17,48,0.016438,0.136733,0.223409,0.002248,0.420833,0.278357,earnings_and_sales_report; earnings_announcement; earnings_report; upcoming_earnings
6,57,0.019521,0.109451,0.284242,0.002137,0.722807,0.214409,dividend_announcement; dividend_growth; dividend_increase; dividend_update
48,274,0.093836,0.02019,0.128243,0.001895,0.532482,0.05922,ipo_announcement; ipo_funding; ipo_investment; ipo_preparation; ipo_underwriting
4,115,0.039384,0.048042,0.155629,0.001892,0.53087,0.135548,institutional_investment; investment; investment_announcement; investment_endorsement; investment_opportunity
1,10,0.003425,0.495633,0.343457,0.001697,0.33,0.275862,comparison; industry_comparison; market_comparison; peer_comparison; quality_score_comparison
38,42,0.014384,0.088629,0.203411,0.001275,0.445238,0.236243,investment_outlook; market_outlook
9,132,0.045205,0.022568,0.11344,0.00102,-0.725758,0.328131,earnings_disappointment; earnings_estimate_revisions; earnings_forecast; earnings_forecast_revision; earnings_guidance
43,8,0.00274,0.29552,0.156829,0.00081,0.5,0.466369,economic_stimulus; government_subsidy; legislative_support; tax_credit_extension; tax_legislation
36,6,0.002055,0.363419,0.326309,0.000747,-0.233333,0.24267,asset_divestiture; institutional_ownership_change; shareholder_update; stock_sales
46,4,0.00137,0.533772,0.466229,0.000731,0.05,0.801561,reduced_profit_forecast; revenue_estimate; revenue_guidance_and_dividend_increase; revenue_impact
55,37,0.012671,0.056021,0.18738,0.00071,0.232432,0.198718,regulatory_approval; regulatory_challenge; regulatory_change; regulatory_update
22,5,0.001712,0.413425,0.300684,0.000708,0.46,0.300666,executive_change; executive_commentary; executive_movement
40,12,0.00411,0.168452,0.185404,0.000692,0.416667,0.445034,brokerage_update; brokerage_upgrade; guidance_revision; operational_update; ownership_update
50,71,0.024315,0.027201,0.14316,0.000661,0.515493,0.076265,award_recognition; conference_participation; diversity_initiative; social_responsibility_recognition
29,4,0.00137,0.465958,0.09841,0.000638,0.675,0.129904,product_launch
26,6,0.002055,0.304658,0.102826,0.000626,-0.1,0.412311,bond_issuance; bond_issue; bond_sale; financial_support; loan_deferrals
47,5,0.001712,0.347491,0.15921,0.000595,0.2,0.493964,executive_expectations_and_valuation; valuation_comparison; valuation_update
13,12,0.00411,0.143615,0.25821,0.00059,-0.775,0.082916,lawsuit; money_laundering_allegations
45,3,0.001027,0.448393,0.116252,0.000461,0.6,0.141421,new_exchange_launch; promotion_launch
51,2,0.000685,0.594444,0.405556,0.000407,0.3,0.1,competitive_strategy; market_competition
39,712,0.243836,0.001495,0.037525,0.000365,0.100702,0.018725,price_target; target_price_increase
15,8,0.00274,0.116183,0.133457,0.000318,0.55,0.387298,acquisition; acquisition_approval; acquisitions_and_expansion; acquisitions_and_revenue_diversification; portfolio_acquisition
54,4,0.00137,0.21024,0.044849,0.000288,-0.45,0.55,credit_card_promotion; credit_rating_change
25,6,0.002055,0.121583,0.100378,0.00025,-0.716667,0.068718,industry_slowdown; market_decline; sector_downgrade_warning; stock_price_decrease
37,3,0.001027,0.228206,0.19471,0.000234,0.1,0.637704,illicit_funds_scandal; other
20,2,0.000685,0.28937,0.21092,0.000198,0.55,0.05,infrastructure_build_out; market_expansion
58,3,0.001027,0.185827,0.168086,0.000191,0.4,0.637704,economic_data_release; sales_report
3,2,0.000685,0.26962,0.118812,0.000185,0.65,0.15,sales_growth; sales_performance
31,3,0.001027,0.116095,0.0411,0.000119,0.233333,0.664998,pre_market_trading; sell_signal; unusual_trading_volume
16,2,0.000685,0.173934,0.100236,0.000119,0.65,0.15,construction_spending_increase; financial_performance
7,1,0.000342,0.328727,0.0,0.000113,0.7,0.0,technology_transition
30,4,0.00137,0.075071,0.013049,0.000103,0.8,0.070711,vaccine_development; vaccine_speculation; vaccine_trial_results
49,2,0.000685,0.119941,0.119941,8.2e-05,-0.5,0.0,brexit_impact; trade_restrictions
33,3,0.001027,0.07184,0.004098,7.4e-05,0.566667,0.04714,sector_rotation; stress_test_results; technical_breakout
23,3,0.001027,0.066494,0.000484,6.8e-05,0.833333,0.094281,business_update; market_opportunity
5,2,0.000685,0.099595,0.000966,6.8e-05,0.2,0.0,supply_chain_issue
14,3,0.001027,0.064238,0.000685,6.6e-05,0.6,0.08165,merger; merger_approval; merger_completion
57,3,0.001027,0.062685,5.2e-05,6.4e-05,0.833333,0.04714,business_restart; business_restart_plan; business_resumption
19,2,0.000685,0.072036,0.007259,4.9e-05,0.8,0.0,recovery; stock_recovery
24,1,0.000342,0.067517,0.0,2.3e-05,0.5,0.0,interest_rate_outlook
21,1,0.000342,0.063464,0.0,2.2e-05,0.9,0.0,operations_resumption
0,1,0.000342,0.061434,0.0,2.1e-05,0.9,0.0,growth_outlook
